refund_id,order_id,refund_date,refund_reason,refund_amount,full_refund_flag
R00024973,O00139891,2025-07-13,damaged_item,86.51,1
R00024974,O00139892,2025-08-18,order_cancelled,97.85,1
R00024975,O00139893,2025-11-16,damaged_item,245.51,0
R00024976,O00139901,2025-03-14,not_as_described,68.82,0
R00024977,O00139903,2024-06-17,damaged_item,49.29,0
R00024978,O00139908,2025-09-11,order_cancelled,68.57,1
R00024979,O00139915,2025-10-09,damaged_item,156.53,1
R00024980,O00139934,2025-06-01,not_as_described,16.58,0
R00024981,O00139935,2024-11-25,not_as_described,100.36,0
R00024982,O00139947,2024-12-24,order_cancelled,57.32,1
R00024983,O00139957,2026-01-11,order_cancelled,9.23,0
R00024984,O00139958,2025-03-10,not_as_described,164.51,0
R00024985,O00139961,2024-04-22,not_as_described,232.0,0
R00024986,O00139964,2026-01-11,order_cancelled,200.43,1
R00024987,O00139971,2026-03-10,buyer_remorse,28.94,1
R00024988,O00139985,2025-03-03,order_cancelled,79.42,1
R00024989,O00139986,2025-07-17,damaged_item,27.63,0
R00024990,O00139988,2025-04-21,damaged_item,27.32,0
R00024991,O00140000,2026-02-08,not_as_described,217.3,0
R00024992,O00140003,2025-11-18,order_cancelled,320.96,1
R00024993,O00140005,2025-12-03,damaged_item,12.63,0
R00024994,O00140007,2025-01-04,not_as_described,109.12,1
R00024995,O00140009,2025-08-19,buyer_remorse,162.66,1
R00024996,O00140013,2025-12-06,damaged_item,46.36,0
R00024997,O00140017,2025-02-20,buyer_remorse,47.34,0
R00024998,O00140027,2025-11-10,damaged_item,13.7,0
R00024999,O00140037,2024-05-07,order_cancelled,49.69,1
R00025000,O00140038,2024-06-30,not_as_described,46.92,0
R00025001,O00140048,2025-01-31,buyer_remorse,962.01,1
R00025002,O00140061,2025-03-15,buyer_remorse,49.5,1
R00025003,O00140064,2025-09-11,buyer_remorse,12.62,0
R00025004,O00140085,2025-01-01,buyer_remorse,351.94,0
R00025005,O00140087,2025-12-03,buyer_remorse,42.17,0
R00025006,O00140094,2025-08-30,not_as_described,35.52,0
R00025007,O00140106,2025-12-11,order_cancelled,242.53,1
R00025008,O00140107,2024-11-04,damaged_item,119.24,0
R00025009,O00140114,2024-05-15,not_as_described,20.0,0
R00025010,O00140118,2025-05-20,buyer_remorse,181.0,1
R00025011,O00140123,2025-08-03,order_cancelled,63.93,1
R00025012,O00140130,2026-01-08,damaged_item,150.58,0
R00025013,O00140131,2025-02-24,damaged_item,9.22,0
R00025014,O00140143,2025-10-07,fraud_suspected,89.08,0
R00025015,O00140151,2024-06-14,late_delivery,126.89,1
R00025016,O00140152,2024-08-17,fraud_suspected,661.13,0
R00025017,O00140155,2024-08-01,fraud_suspected,281.84,1
R00025018,O00140161,2026-02-01,fraud_suspected,141.94,0
R00025019,O00140165,2025-03-07,fraud_suspected,29.05,0
R00025020,O00140167,2024-12-17,fraud_suspected,27.43,0
R00025021,O00140170,2024-07-11,fraud_suspected,60.14,1
R00025022,O00140172,2025-12-26,fraud_suspected,15.1,0
R00025023,O00140175,2025-11-16,fraud_suspected,13.74,0
R00025024,O00140176,2026-01-22,fraud_suspected,7.0,0
R00025025,O00140178,2025-11-06,order_cancelled,27.36,0
R00025026,O00140179,2025-04-20,damaged_item,56.2,0
R00025027,O00140180,2025-10-02,not_as_described,52.67,0
R00025028,O00140182,2026-01-23,not_as_described,92.69,0
R00025029,O00140198,2025-11-28,buyer_remorse,73.39,0
R00025030,O00140200,2025-12-18,damaged_item,32.59,0
R00025031,O00140208,2026-01-31,damaged_item,53.34,0
R00025032,O00140215,2025-08-14,damaged_item,119.29,1
R00025033,O00140217,2026-02-08,not_as_described,42.31,0
R00025034,O00140222,2025-06-23,damaged_item,376.53,0
R00025035,O00140225,2025-05-19,damaged_item,22.86,0
R00025036,O00140227,2025-11-15,order_cancelled,89.27,1
R00025037,O00140232,2025-07-17,buyer_remorse,46.88,0
R00025038,O00140233,2026-01-13,not_as_described,184.64,1
R00025039,O00140240,2026-02-01,not_as_described,16.37,0
R00025040,O00140241,2026-01-03,order_cancelled,131.92,0
R00025041,O00140246,2024-10-27,fraud_suspected,31.15,0
R00025042,O00140249,2025-05-29,fraud_suspected,269.73,1
R00025043,O00140252,2024-12-21,fraud_suspected,71.43,0
R00025044,O00140258,2026-01-31,order_cancelled,255.29,1
R00025045,O00140259,2024-12-20,fraud_suspected,360.74,1
R00025046,O00140260,2025-07-14,fraud_suspected,92.3,1
R00025047,O00140261,2025-04-11,fraud_suspected,22.07,0
R00025048,O00140272,2025-11-20,order_cancelled,279.83,1
R00025049,O00140274,2025-07-10,fraud_suspected,80.7,1
R00025050,O00140276,2025-11-11,fraud_suspected,207.1,0
R00025051,O00140278,2024-11-29,fraud_suspected,307.43,0
R00025052,O00140283,2025-10-12,fraud_suspected,47.4,1
R00025053,O00140287,2025-05-16,fraud_suspected,210.46,0
R00025054,O00140295,2024-08-14,order_cancelled,208.37,1
R00025055,O00140307,2025-08-24,order_cancelled,81.23,1
R00025056,O00140317,2026-01-24,damaged_item,46.02,0
R00025057,O00140321,2025-04-30,not_as_described,35.67,0
R00025058,O00140324,2025-12-26,late_delivery,69.31,0
R00025059,O00140345,2025-09-30,order_cancelled,67.94,1
R00025060,O00140348,2025-05-20,order_cancelled,91.16,1
R00025061,O00140355,2026-01-09,not_as_described,18.38,0
R00025062,O00140358,2025-03-11,buyer_remorse,17.31,0
R00025063,O00140359,2025-08-05,damaged_item,27.36,0
R00025064,O00140363,2025-03-04,not_as_described,17.34,1
R00025065,O00140368,2025-10-16,order_cancelled,28.58,1
R00025066,O00140377,2026-02-27,not_as_described,49.64,0
R00025067,O00140382,2026-03-02,damaged_item,23.9,1
R00025068,O00140385,2025-12-21,late_delivery,58.97,0
R00025069,O00140392,2025-12-16,not_as_described,10.3,0
R00025070,O00140394,2025-08-01,buyer_remorse,177.07,0
R00025071,O00140398,2026-02-04,not_as_described,71.46,1
R00025072,O00140399,2025-09-19,buyer_remorse,32.45,0
R00025073,O00140401,2025-09-19,buyer_remorse,7.33,0
R00025074,O00140415,2024-08-24,fraud_suspected,33.18,0
R00025075,O00140416,2024-10-27,buyer_remorse,23.11,0
R00025076,O00140418,2024-08-04,fraud_suspected,42.27,0
R00025077,O00140420,2024-08-05,fraud_suspected,242.05,1
R00025078,O00140428,2025-04-05,fraud_suspected,200.2,0
R00025079,O00140433,2024-07-31,order_cancelled,141.49,1
R00025080,O00140444,2026-01-08,fraud_suspected,19.13,0
R00025081,O00140449,2026-02-26,buyer_remorse,63.23,0
R00025082,O00140450,2025-08-06,not_as_described,26.6,0
R00025083,O00140456,2025-12-12,fraud_suspected,14.76,0
R00025084,O00140459,2026-02-02,fraud_suspected,234.12,0
R00025085,O00140460,2025-03-22,not_as_described,9.42,0
R00025086,O00140464,2025-12-21,damaged_item,8.49,0
R00025087,O00140472,2025-03-06,order_cancelled,58.16,1
R00025088,O00140475,2024-09-26,order_cancelled,24.06,1
R00025089,O00140488,2025-07-24,buyer_remorse,18.66,0
R00025090,O00140495,2025-11-05,damaged_item,30.28,0
R00025091,O00140513,2025-10-30,fraud_suspected,187.8,1
R00025092,O00140518,2025-11-04,fraud_suspected,24.55,0
R00025093,O00140523,2025-07-12,fraud_suspected,303.57,0
R00025094,O00140530,2025-07-14,fraud_suspected,122.86,0
R00025095,O00140531,2025-05-25,fraud_suspected,101.74,1
R00025096,O00140537,2026-01-23,not_as_described,56.82,0
R00025097,O00140540,2024-11-18,buyer_remorse,11.45,0
R00025098,O00140541,2025-07-01,order_cancelled,46.37,1
R00025099,O00140550,2024-11-28,not_as_described,84.64,0
R00025100,O00140555,2025-10-31,order_cancelled,118.38,1
R00025101,O00140568,2025-07-12,buyer_remorse,197.42,1
R00025102,O00140570,2025-12-23,not_as_described,96.13,1
R00025103,O00140571,2024-12-19,not_as_described,10.25,0
R00025104,O00140583,2025-11-25,damaged_item,9.99,0
R00025105,O00140593,2026-02-05,not_as_described,21.89,0
R00025106,O00140595,2025-12-23,damaged_item,40.01,0
R00025107,O00140598,2025-12-20,buyer_remorse,283.53,0
R00025108,O00140600,2024-12-28,damaged_item,162.13,0
R00025109,O00140602,2025-09-08,damaged_item,36.79,0
R00025110,O00140603,2025-04-17,buyer_remorse,355.31,0
R00025111,O00140605,2026-02-09,order_cancelled,77.21,1
R00025112,O00140620,2025-03-18,buyer_remorse,6.56,0
R00025113,O00140624,2025-10-20,buyer_remorse,151.44,0
R00025114,O00140639,2025-11-22,not_as_described,44.8,0
R00025115,O00140652,2025-09-17,buyer_remorse,47.22,0
R00025116,O00140654,2025-08-01,damaged_item,56.73,0
R00025117,O00140657,2026-01-04,buyer_remorse,139.0,1
R00025118,O00140664,2026-02-25,buyer_remorse,467.43,1
R00025119,O00140670,2025-11-23,order_cancelled,24.56,1
R00025120,O00140672,2025-10-05,not_as_described,49.2,1
R00025121,O00140673,2025-04-22,buyer_remorse,108.56,1
R00025122,O00140676,2025-08-02,damaged_item,128.95,0
R00025123,O00140680,2026-01-11,damaged_item,58.1,0
R00025124,O00140683,2025-04-21,order_cancelled,37.24,1
R00025125,O00140686,2026-01-13,not_as_described,114.56,0
R00025126,O00140687,2025-10-20,not_as_described,40.53,1
R00025127,O00140690,2026-03-04,damaged_item,117.88,0
R00025128,O00140694,2025-04-16,buyer_remorse,100.93,1
R00025129,O00140698,2025-11-30,order_cancelled,35.98,1
R00025130,O00140711,2025-12-31,not_as_described,16.21,0
R00025131,O00140718,2026-01-25,order_cancelled,61.09,0
R00025132,O00140726,2025-08-11,order_cancelled,73.94,0
R00025133,O00140731,2025-12-20,not_as_described,64.38,0
R00025134,O00140736,2026-02-14,buyer_remorse,4.38,0
R00025135,O00140739,2025-03-24,fraud_suspected,36.02,0
R00025136,O00140741,2025-05-03,fraud_suspected,68.64,0
R00025137,O00140742,2025-10-17,fraud_suspected,159.98,0
R00025138,O00140743,2025-09-25,fraud_suspected,11.04,0
R00025139,O00140749,2025-05-03,fraud_suspected,233.76,1
R00025140,O00140753,2025-05-19,fraud_suspected,14.07,0
R00025141,O00140754,2025-09-16,fraud_suspected,22.3,1
R00025142,O00140756,2025-12-09,fraud_suspected,91.68,0
R00025143,O00140757,2025-12-16,fraud_suspected,23.33,1
R00025144,O00140758,2025-12-20,fraud_suspected,43.89,0
R00025145,O00140761,2025-01-07,order_cancelled,26.87,0
R00025146,O00140766,2025-10-12,damaged_item,297.82,1
R00025147,O00140772,2025-05-10,not_as_described,45.85,0
R00025148,O00140775,2025-06-13,not_as_described,39.29,0
R00025149,O00140776,2025-08-21,not_as_described,142.47,0
R00025150,O00140778,2025-12-02,not_as_described,10.81,0
R00025151,O00140795,2025-05-06,damaged_item,7.39,0
R00025152,O00140806,2025-12-02,not_as_described,109.88,0
R00025153,O00140823,2025-09-21,not_as_described,137.15,0
R00025154,O00140826,2025-12-23,not_as_described,31.92,0
R00025155,O00140842,2024-12-19,buyer_remorse,190.46,0
R00025156,O00140847,2026-01-01,not_as_described,134.65,0
R00025157,O00140859,2025-01-31,damaged_item,43.9,1
R00025158,O00140867,2025-05-20,not_as_described,20.21,0
R00025159,O00140872,2024-09-13,buyer_remorse,29.7,0
R00025160,O00140874,2026-02-27,buyer_remorse,86.88,0
R00025161,O00140879,2024-07-16,not_as_described,90.61,1
R00025162,O00140880,2025-04-11,damaged_item,24.03,1
R00025163,O00140881,2025-01-18,order_cancelled,139.77,1
R00025164,O00140882,2025-07-19,buyer_remorse,23.0,0
R00025165,O00140886,2024-06-14,buyer_remorse,61.94,0
R00025166,O00140902,2025-11-10,buyer_remorse,21.9,0
R00025167,O00140904,2026-02-09,not_as_described,31.87,0
R00025168,O00140912,2025-03-07,order_cancelled,172.43,1
R00025169,O00140919,2026-02-08,fraud_suspected,243.63,1
R00025170,O00140933,2025-05-05,buyer_remorse,21.29,0
R00025171,O00140936,2025-09-14,damaged_item,163.83,0
R00025172,O00140940,2025-12-26,not_as_described,14.68,0
R00025173,O00140942,2024-12-18,late_delivery,12.01,0
R00025174,O00140954,2025-12-01,not_as_described,34.92,0
R00025175,O00140955,2024-09-05,order_cancelled,579.87,1
R00025176,O00140957,2026-01-23,order_cancelled,17.68,1
R00025177,O00140968,2025-01-28,damaged_item,83.44,1
R00025178,O00140970,2025-02-27,buyer_remorse,10.13,0
R00025179,O00140976,2025-11-30,fraud_suspected,67.28,0
R00025180,O00140977,2025-11-08,fraud_suspected,25.4,0
R00025181,O00140978,2026-02-03,order_cancelled,40.75,1
R00025182,O00140992,2025-03-13,buyer_remorse,68.69,1
R00025183,O00140996,2025-08-09,buyer_remorse,79.85,0
R00025184,O00141008,2024-07-12,buyer_remorse,158.7,1
R00025185,O00141009,2025-12-20,not_as_described,101.99,0
R00025186,O00141012,2025-11-23,not_as_described,34.28,0
R00025187,O00141019,2025-11-25,not_as_described,29.01,1
R00025188,O00141027,2025-03-18,order_cancelled,122.7,1
R00025189,O00141032,2025-05-25,buyer_remorse,45.96,0
R00025190,O00141033,2026-01-05,damaged_item,49.82,0
R00025191,O00141034,2025-10-10,damaged_item,13.05,0
R00025192,O00141037,2025-12-28,not_as_described,62.23,0
R00025193,O00141039,2025-10-24,not_as_described,34.56,0
R00025194,O00141048,2025-12-26,not_as_described,108.95,0
R00025195,O00141056,2025-12-08,damaged_item,58.96,0
R00025196,O00141057,2025-09-27,buyer_remorse,113.28,0
R00025197,O00141059,2025-12-22,damaged_item,431.82,0
R00025198,O00141062,2025-11-25,order_cancelled,70.74,1
R00025199,O00141069,2026-03-07,damaged_item,95.39,1
R00025200,O00141071,2025-02-25,order_cancelled,53.72,0
R00025201,O00141076,2025-07-11,damaged_item,3.84,0
R00025202,O00141087,2025-11-29,buyer_remorse,498.97,1
R00025203,O00141096,2026-03-11,not_as_described,274.39,0
R00025204,O00141097,2025-12-24,order_cancelled,34.4,1
R00025205,O00141099,2024-12-14,buyer_remorse,54.22,0
R00025206,O00141101,2024-10-23,not_as_described,67.82,1
R00025207,O00141102,2024-09-26,damaged_item,55.35,0
R00025208,O00141104,2025-05-29,not_as_described,271.41,0
R00025209,O00141108,2025-02-11,damaged_item,80.11,0
R00025210,O00141109,2025-11-24,order_cancelled,31.4,1
R00025211,O00141111,2025-03-08,not_as_described,13.76,0
R00025212,O00141113,2025-10-02,order_cancelled,9.06,0
R00025213,O00141114,2026-03-08,buyer_remorse,64.57,0
R00025214,O00141116,2025-12-16,order_cancelled,8.65,0
R00025215,O00141135,2026-02-19,damaged_item,66.42,0
R00025216,O00141138,2025-12-08,damaged_item,171.06,0
R00025217,O00141140,2026-02-08,not_as_described,312.74,0
R00025218,O00141141,2025-11-01,not_as_described,81.3,0
R00025219,O00141163,2025-11-09,order_cancelled,30.37,1
R00025220,O00141168,2025-06-06,buyer_remorse,20.04,0
R00025221,O00141173,2026-03-02,damaged_item,46.71,0
R00025222,O00141176,2025-04-20,order_cancelled,232.76,0
R00025223,O00141177,2025-08-08,buyer_remorse,145.39,0
R00025224,O00141194,2024-09-23,buyer_remorse,80.17,0
R00025225,O00141199,2024-09-16,buyer_remorse,1192.48,1
R00025226,O00141200,2025-05-01,not_as_described,15.01,0
R00025227,O00141214,2026-01-21,buyer_remorse,15.17,0
R00025228,O00141218,2024-03-26,not_as_described,88.06,0
R00025229,O00141222,2025-10-29,not_as_described,94.71,0
R00025230,O00141224,2024-04-12,order_cancelled,95.45,1
R00025231,O00141225,2025-07-29,damaged_item,77.06,1
R00025232,O00141228,2025-05-20,not_as_described,25.92,0
R00025233,O00141237,2025-06-15,not_as_described,106.96,0
R00025234,O00141256,2025-10-24,damaged_item,17.23,0
R00025235,O00141257,2025-10-04,order_cancelled,83.45,1
R00025236,O00141265,2025-12-06,buyer_remorse,27.99,0
R00025237,O00141276,2025-10-31,damaged_item,33.7,0
R00025238,O00141277,2025-08-24,order_cancelled,228.9,1
R00025239,O00141283,2025-12-15,late_delivery,73.04,1
R00025240,O00141284,2025-12-08,order_cancelled,30.31,1
R00025241,O00141300,2026-03-08,item_not_received,157.5,1
R00025242,O00141307,2026-01-09,fraud_suspected,43.72,0
R00025243,O00141317,2025-10-29,buyer_remorse,286.71,0
R00025244,O00141324,2025-09-18,not_as_described,612.14,0
R00025245,O00141340,2026-02-06,not_as_described,298.63,1
R00025246,O00141344,2025-06-06,damaged_item,45.27,0
R00025247,O00141352,2026-03-19,not_as_described,8.38,0
R00025248,O00141356,2026-01-23,not_as_described,199.91,0
R00025249,O00141358,2025-06-08,damaged_item,98.67,1
R00025250,O00141362,2025-07-19,not_as_described,66.51,1
R00025251,O00141364,2026-01-10,buyer_remorse,16.2,1
R00025252,O00141368,2026-03-14,not_as_described,195.34,0
R00025253,O00141382,2024-10-04,not_as_described,54.9,1
R00025254,O00141384,2024-08-07,buyer_remorse,97.08,0
R00025255,O00141389,2025-04-27,buyer_remorse,35.08,0
R00025256,O00141392,2025-10-18,buyer_remorse,284.56,0
R00025257,O00141393,2024-11-19,damaged_item,46.17,0
R00025258,O00141394,2025-07-06,not_as_described,65.28,0
R00025259,O00141396,2026-02-14,not_as_described,43.46,0
R00025260,O00141399,2024-08-22,buyer_remorse,227.87,0
R00025261,O00141401,2024-05-31,buyer_remorse,75.44,0
R00025262,O00141404,2025-03-12,not_as_described,14.57,0
R00025263,O00141409,2025-08-16,not_as_described,24.32,0
R00025264,O00141424,2025-11-20,not_as_described,18.84,0
R00025265,O00141425,2025-07-11,not_as_described,41.07,0
R00025266,O00141430,2025-12-21,damaged_item,60.6,0
R00025267,O00141431,2025-09-19,damaged_item,30.51,0
R00025268,O00141432,2025-01-14,not_as_described,252.37,0
R00025269,O00141435,2025-03-24,damaged_item,33.51,0
R00025270,O00141438,2025-06-09,damaged_item,28.2,0
R00025271,O00141441,2025-12-23,buyer_remorse,99.39,1
R00025272,O00141445,2025-01-25,order_cancelled,53.78,0
R00025273,O00141448,2024-07-04,damaged_item,91.0,0
R00025274,O00141453,2024-07-19,order_cancelled,46.16,0
R00025275,O00141455,2026-03-05,buyer_remorse,21.98,0
R00025276,O00141458,2025-12-27,buyer_remorse,122.95,1
R00025277,O00141461,2024-12-13,damaged_item,37.39,1
R00025278,O00141468,2025-02-26,damaged_item,38.38,0
R00025279,O00141470,2024-07-14,buyer_remorse,21.7,0
R00025280,O00141474,2025-01-10,buyer_remorse,69.12,1
R00025281,O00141476,2025-07-14,not_as_described,57.64,0
R00025282,O00141485,2025-05-06,damaged_item,44.34,0
R00025283,O00141489,2025-12-19,buyer_remorse,6.89,0
R00025284,O00141494,2025-01-31,not_as_described,137.69,0
R00025285,O00141496,2026-02-11,not_as_described,27.83,0
R00025286,O00141499,2024-12-17,damaged_item,79.12,1
R00025287,O00141501,2025-06-25,not_as_described,278.16,1
R00025288,O00141508,2025-11-11,buyer_remorse,166.28,0
R00025289,O00141520,2025-06-07,fraud_suspected,702.9,1
R00025290,O00141525,2025-06-21,fraud_suspected,12.03,0
R00025291,O00141527,2025-11-30,fraud_suspected,297.34,0
R00025292,O00141533,2025-05-18,fraud_suspected,143.73,1
R00025293,O00141535,2025-01-26,fraud_suspected,19.71,0
R00025294,O00141538,2026-02-01,fraud_suspected,45.95,0
R00025295,O00141541,2024-09-24,fraud_suspected,22.51,0
R00025296,O00141543,2025-02-07,fraud_suspected,334.38,1
R00025297,O00141546,2025-11-22,fraud_suspected,18.06,0
R00025298,O00141550,2025-11-10,fraud_suspected,36.62,0
R00025299,O00141562,2025-08-04,fraud_suspected,78.1,0
R00025300,O00141564,2025-12-12,order_cancelled,23.54,1
R00025301,O00141565,2025-03-28,fraud_suspected,2.4,0
R00025302,O00141566,2025-12-13,item_not_received,217.34,1
R00025303,O00141567,2025-07-21,fraud_suspected,158.11,1
R00025304,O00141568,2025-08-17,fraud_suspected,18.53,0
R00025305,O00141569,2024-12-20,order_cancelled,26.58,0
R00025306,O00141571,2026-01-25,fraud_suspected,74.75,0
R00025307,O00141572,2024-12-31,fraud_suspected,149.01,1
R00025308,O00141574,2025-06-30,fraud_suspected,50.98,0
R00025309,O00141578,2025-06-01,fraud_suspected,401.7,1
R00025310,O00141583,2025-01-09,fraud_suspected,10.66,0
R00025311,O00141590,2024-07-31,fraud_suspected,27.08,0
R00025312,O00141592,2025-10-08,fraud_suspected,54.59,0
R00025313,O00141595,2024-10-13,fraud_suspected,185.53,0
R00025314,O00141608,2025-04-24,fraud_suspected,46.25,0
R00025315,O00141611,2026-02-17,fraud_suspected,64.65,0
R00025316,O00141615,2025-05-23,fraud_suspected,580.49,1
R00025317,O00141623,2025-12-16,order_cancelled,150.14,1
R00025318,O00141625,2025-10-22,not_as_described,66.9,0
R00025319,O00141637,2024-06-26,buyer_remorse,66.65,0
R00025320,O00141638,2025-05-27,order_cancelled,62.32,1
R00025321,O00141642,2025-01-20,buyer_remorse,55.86,0
R00025322,O00141654,2025-05-26,order_cancelled,122.24,1
R00025323,O00141655,2025-07-18,damaged_item,60.11,0
R00025324,O00141661,2026-01-08,not_as_described,144.56,0
R00025325,O00141664,2025-12-04,damaged_item,5.74,0
R00025326,O00141665,2025-11-27,order_cancelled,19.86,0
R00025327,O00141676,2024-06-06,damaged_item,31.21,0
R00025328,O00141677,2025-11-17,order_cancelled,105.5,1
R00025329,O00141686,2025-11-24,damaged_item,34.94,0
R00025330,O00141702,2025-10-19,not_as_described,19.78,0
R00025331,O00141724,2025-11-19,not_as_described,8.34,0
R00025332,O00141732,2025-08-22,damaged_item,90.73,0
R00025333,O00141737,2025-10-03,damaged_item,98.61,0
R00025334,O00141738,2026-02-18,order_cancelled,246.79,1
R00025335,O00141741,2026-01-02,not_as_described,52.79,0
R00025336,O00141747,2025-08-13,order_cancelled,275.16,1
R00025337,O00141750,2025-12-01,order_cancelled,67.5,1
R00025338,O00141752,2026-02-27,not_as_described,68.83,0
R00025339,O00141758,2024-09-10,fraud_suspected,208.84,0
R00025340,O00141760,2025-01-01,fraud_suspected,82.14,0
R00025341,O00141763,2024-10-28,order_cancelled,117.17,1
R00025342,O00141765,2024-06-21,fraud_suspected,66.73,0
R00025343,O00141769,2024-11-16,fraud_suspected,165.48,1
R00025344,O00141773,2024-09-08,fraud_suspected,89.23,1
R00025345,O00141778,2025-04-25,fraud_suspected,100.83,0
R00025346,O00141781,2026-03-04,not_as_described,18.98,0
R00025347,O00141783,2025-11-14,not_as_described,39.24,0
R00025348,O00141786,2025-10-18,damaged_item,59.76,0
R00025349,O00141792,2025-12-12,buyer_remorse,42.53,0
R00025350,O00141796,2025-06-06,not_as_described,396.64,0
R00025351,O00141800,2026-02-11,damaged_item,24.0,0
R00025352,O00141805,2025-08-04,damaged_item,161.06,0
R00025353,O00141817,2025-10-18,not_as_described,18.96,0
R00025354,O00141822,2026-03-08,buyer_remorse,106.36,0
R00025355,O00141832,2025-08-13,order_cancelled,297.59,1
R00025356,O00141833,2025-08-01,fraud_suspected,90.53,1
R00025357,O00141838,2025-05-18,fraud_suspected,56.6,0
R00025358,O00141840,2026-01-08,fraud_suspected,46.53,0
R00025359,O00141848,2026-01-03,fraud_suspected,245.76,0
R00025360,O00141849,2025-11-27,fraud_suspected,59.09,0
R00025361,O00141852,2026-01-01,order_cancelled,169.49,1
R00025362,O00141853,2025-09-12,fraud_suspected,19.53,0
R00025363,O00141860,2025-11-14,not_as_described,9.79,0
R00025364,O00141861,2024-12-13,damaged_item,127.4,0
R00025365,O00141862,2025-05-06,item_not_received,39.77,0
R00025366,O00141865,2025-06-20,not_as_described,74.45,0
R00025367,O00141867,2024-11-10,not_as_described,10.81,0
R00025368,O00141881,2025-11-30,order_cancelled,51.5,1
R00025369,O00141884,2025-12-24,not_as_described,340.75,1
R00025370,O00141885,2025-11-22,damaged_item,55.34,1
R00025371,O00141886,2025-10-03,damaged_item,66.77,0
R00025372,O00141891,2025-09-22,buyer_remorse,80.63,0
R00025373,O00141894,2025-08-06,damaged_item,56.97,0
R00025374,O00141917,2026-01-25,buyer_remorse,19.75,0
R00025375,O00141922,2024-07-23,buyer_remorse,75.13,0
R00025376,O00141926,2024-05-06,buyer_remorse,314.33,0
R00025377,O00141933,2026-01-03,damaged_item,42.59,0
R00025378,O00141938,2025-10-25,not_as_described,6.18,0
R00025379,O00141946,2025-10-10,buyer_remorse,40.35,0
R00025380,O00141953,2024-06-25,not_as_described,26.62,0
R00025381,O00141954,2024-09-04,not_as_described,319.68,0
R00025382,O00141973,2025-08-25,damaged_item,35.39,0
R00025383,O00141978,2025-08-06,buyer_remorse,30.55,0
R00025384,O00141980,2024-05-01,order_cancelled,134.11,1
R00025385,O00141984,2025-02-22,damaged_item,5.41,0
R00025386,O00141987,2025-09-13,buyer_remorse,36.6,0
R00025387,O00141991,2026-02-01,not_as_described,360.79,1
R00025388,O00141997,2025-11-28,not_as_described,7.53,0
R00025389,O00142005,2025-01-25,order_cancelled,115.36,1
R00025390,O00142011,2025-04-13,buyer_remorse,344.48,0
R00025391,O00142016,2026-03-16,damaged_item,26.97,0
R00025392,O00142018,2026-01-09,item_not_received,35.73,0
R00025393,O00142020,2026-03-02,order_cancelled,69.79,1
R00025394,O00142029,2024-12-22,buyer_remorse,10.33,0
R00025395,O00142046,2025-09-21,not_as_described,82.18,0
R00025396,O00142056,2025-02-19,buyer_remorse,136.85,0
R00025397,O00142061,2025-12-06,not_as_described,78.28,1
R00025398,O00142065,2024-11-19,buyer_remorse,89.71,0
R00025399,O00142068,2025-10-21,not_as_described,19.52,0
R00025400,O00142070,2025-11-04,order_cancelled,38.72,1
R00025401,O00142078,2024-07-29,buyer_remorse,114.99,0
R00025402,O00142079,2025-11-02,not_as_described,78.01,1
R00025403,O00142083,2025-01-02,buyer_remorse,47.48,0
R00025404,O00142090,2026-03-21,damaged_item,15.37,0
R00025405,O00142102,2024-10-12,not_as_described,20.04,0
R00025406,O00142105,2025-11-22,buyer_remorse,86.71,0
R00025407,O00142106,2025-12-18,order_cancelled,93.45,1
R00025408,O00142107,2025-10-27,not_as_described,177.42,0
R00025409,O00142109,2025-09-17,buyer_remorse,85.03,0
R00025410,O00142116,2026-02-19,not_as_described,58.34,0
R00025411,O00142118,2024-04-09,not_as_described,101.69,0
R00025412,O00142120,2025-12-10,order_cancelled,111.08,1
R00025413,O00142132,2026-02-20,order_cancelled,27.4,0
R00025414,O00142155,2024-04-12,damaged_item,44.49,0
R00025415,O00142161,2025-10-04,buyer_remorse,43.24,0
R00025416,O00142167,2026-02-20,not_as_described,104.18,1
R00025417,O00142168,2025-01-04,buyer_remorse,21.86,1
R00025418,O00142185,2024-10-12,damaged_item,16.38,0
R00025419,O00142191,2025-08-20,damaged_item,95.62,0
R00025420,O00142194,2025-03-26,not_as_described,107.08,0
R00025421,O00142196,2025-11-21,buyer_remorse,11.54,0
R00025422,O00142198,2025-11-13,damaged_item,34.42,0
R00025423,O00142201,2025-10-02,buyer_remorse,91.06,1
R00025424,O00142204,2025-11-15,damaged_item,121.71,0
R00025425,O00142206,2025-10-04,buyer_remorse,129.56,0
R00025426,O00142223,2026-03-01,not_as_described,57.56,0
R00025427,O00142224,2025-05-13,not_as_described,190.46,1
R00025428,O00142228,2025-12-19,fraud_suspected,15.06,0
R00025429,O00142232,2025-11-04,fraud_suspected,52.29,0
R00025430,O00142233,2025-11-25,fraud_suspected,20.21,0
R00025431,O00142234,2026-02-19,fraud_suspected,21.9,0
R00025432,O00142239,2025-11-13,order_cancelled,17.84,1
R00025433,O00142244,2025-08-11,order_cancelled,54.46,1
R00025434,O00142253,2025-11-24,fraud_suspected,20.68,0
R00025435,O00142257,2025-08-27,fraud_suspected,32.78,0
R00025436,O00142261,2025-01-26,order_cancelled,82.16,1
R00025437,O00142262,2025-08-06,fraud_suspected,33.73,0
R00025438,O00142266,2025-10-03,fraud_suspected,186.38,0
