dispute_id,order_id,dispute_date,dispute_reason,dispute_status,dispute_amount
D00021214,O00149557,2025-02-16,not_as_described,won_by_buyer,43.32
D00021215,O00149564,2024-06-12,late_delivery,won_by_buyer,79.73
D00021216,O00149575,2026-02-09,unauthorized_transaction,won_by_seller,81.72
D00021217,O00149582,2025-07-14,refund_not_processed,won_by_buyer,126.66
D00021218,O00149586,2026-02-15,not_as_described,won_by_seller,118.81
D00021219,O00149587,2025-11-09,not_as_described,won_by_buyer,403.4
D00021220,O00149589,2024-12-13,not_as_described,won_by_seller,98.56
D00021221,O00149603,2025-06-30,damaged_item,under_review,44.9
D00021222,O00149604,2025-01-09,unauthorized_transaction,won_by_seller,300.85
D00021223,O00149610,2025-09-03,item_not_received,won_by_buyer,21.04
D00021224,O00149616,2024-11-06,not_as_described,won_by_seller,22.66
D00021225,O00149624,2024-12-02,item_not_received,won_by_buyer,349.48
D00021226,O00149625,2024-09-07,item_not_received,won_by_seller,34.22
D00021227,O00149629,2025-01-27,late_delivery,won_by_seller,12.27
D00021228,O00149651,2026-02-27,refund_not_processed,under_review,337.15
D00021229,O00149655,2025-10-16,not_as_described,won_by_seller,326.96
D00021230,O00149665,2025-10-09,item_not_received,won_by_buyer,83.76
D00021231,O00149667,2024-12-30,refund_not_processed,won_by_seller,146.92
D00021232,O00149670,2025-07-12,not_as_described,under_review,90.46
D00021233,O00149685,2025-11-21,not_as_described,won_by_seller,16.43
D00021234,O00149693,2025-06-17,refund_not_processed,won_by_seller,78.81
D00021235,O00149704,2025-06-20,item_not_received,under_review,143.72
D00021236,O00149713,2025-09-30,item_not_received,won_by_seller,44.65
D00021237,O00149726,2024-12-15,refund_not_processed,won_by_seller,40.69
D00021238,O00149764,2024-12-30,unauthorized_transaction,won_by_buyer,7.49
D00021239,O00149780,2025-06-18,refund_not_processed,won_by_seller,18.9
D00021240,O00149786,2025-08-20,not_as_described,won_by_seller,211.46
D00021241,O00149793,2025-07-23,not_as_described,won_by_buyer,86.6
D00021242,O00149807,2025-08-27,not_as_described,under_review,14.66
D00021243,O00149810,2025-12-15,unauthorized_transaction,won_by_seller,141.61
D00021244,O00149820,2024-08-09,item_not_received,won_by_buyer,38.91
D00021245,O00149822,2025-07-25,item_not_received,won_by_buyer,35.71
D00021246,O00149826,2024-07-05,item_not_received,won_by_buyer,17.36
D00021247,O00149829,2024-12-26,item_not_received,won_by_buyer,72.9
D00021248,O00149830,2025-07-30,item_not_received,won_by_seller,48.04
D00021249,O00149838,2025-11-23,item_not_received,won_by_buyer,105.84
D00021250,O00149841,2025-11-17,damaged_item,won_by_seller,102.75
D00021251,O00149847,2026-01-20,damaged_item,won_by_buyer,147.37
D00021252,O00149854,2024-07-27,not_as_described,won_by_seller,79.38
D00021253,O00149855,2025-06-24,refund_not_processed,under_review,248.81
D00021254,O00149876,2024-08-16,item_not_received,under_review,48.27
D00021255,O00149892,2025-01-17,unauthorized_transaction,won_by_seller,7.02
D00021256,O00149908,2026-02-04,item_not_received,won_by_seller,45.32
D00021257,O00149913,2026-03-30,unauthorized_transaction,won_by_seller,57.32
D00021258,O00149949,2025-06-10,unauthorized_transaction,under_review,32.36
D00021259,O00149955,2026-03-08,unauthorized_transaction,won_by_buyer,24.95
D00021260,O00149963,2025-08-10,refund_not_processed,won_by_seller,99.08
D00021261,O00149977,2025-05-23,refund_not_processed,won_by_seller,86.55
D00021262,O00149988,2025-04-05,unauthorized_transaction,won_by_buyer,16.35
D00021263,O00150013,2026-01-16,late_delivery,won_by_buyer,60.47
D00021264,O00150014,2025-07-19,unauthorized_transaction,won_by_buyer,152.89
D00021265,O00150015,2026-04-02,refund_not_processed,won_by_seller,73.58
D00021266,O00150021,2025-12-20,item_not_received,won_by_seller,15.69
D00021267,O00150023,2025-08-26,refund_not_processed,won_by_seller,132.06
D00021268,O00150027,2025-11-20,refund_not_processed,under_review,162.12
D00021269,O00150028,2025-10-02,unauthorized_transaction,won_by_seller,10.97
D00021270,O00150029,2025-03-05,unauthorized_transaction,won_by_seller,49.66
D00021271,O00150048,2025-12-10,item_not_received,won_by_seller,291.86
D00021272,O00150052,2025-11-06,unauthorized_transaction,won_by_buyer,16.34
D00021273,O00150085,2025-03-31,item_not_received,won_by_seller,112.94
D00021274,O00150091,2025-07-26,refund_not_processed,won_by_buyer,160.04
D00021275,O00150098,2026-01-14,not_as_described,won_by_seller,56.28
D00021276,O00150104,2025-08-23,item_not_received,won_by_seller,56.66
D00021277,O00150106,2025-07-11,late_delivery,won_by_seller,58.94
D00021278,O00150114,2025-12-03,not_as_described,under_review,376.95
D00021279,O00150117,2025-12-29,item_not_received,won_by_seller,73.92
D00021280,O00150125,2025-05-19,item_not_received,won_by_buyer,56.76
D00021281,O00150127,2024-09-22,unauthorized_transaction,won_by_seller,25.53
D00021282,O00150130,2025-04-19,item_not_received,under_review,46.14
D00021283,O00150138,2024-10-19,item_not_received,won_by_buyer,24.12
D00021284,O00150140,2026-01-23,unauthorized_transaction,won_by_seller,71.04
D00021285,O00150151,2025-08-30,damaged_item,won_by_seller,25.68
D00021286,O00150156,2026-01-17,late_delivery,under_review,26.15
D00021287,O00150163,2024-10-05,not_as_described,won_by_seller,140.95
D00021288,O00150188,2025-08-20,unauthorized_transaction,won_by_buyer,14.2
D00021289,O00150190,2024-04-15,not_as_described,won_by_buyer,81.62
D00021290,O00150194,2025-12-03,item_not_received,under_review,197.93
D00021291,O00150197,2024-11-22,unauthorized_transaction,under_review,14.46
D00021292,O00150200,2025-01-26,item_not_received,won_by_buyer,31.78
D00021293,O00150202,2026-01-22,item_not_received,won_by_buyer,145.89
D00021294,O00150235,2026-03-06,item_not_received,won_by_buyer,20.88
D00021295,O00150244,2026-03-15,refund_not_processed,won_by_seller,92.98
D00021296,O00150262,2024-08-29,not_as_described,won_by_seller,149.03
D00021297,O00150269,2025-07-09,unauthorized_transaction,won_by_buyer,20.09
D00021298,O00150275,2024-12-27,item_not_received,won_by_buyer,18.81
D00021299,O00150280,2025-10-23,unauthorized_transaction,under_review,214.29
D00021300,O00150286,2024-05-05,refund_not_processed,won_by_buyer,35.98
D00021301,O00150289,2026-02-09,not_as_described,won_by_seller,7.69
D00021302,O00150301,2025-12-21,not_as_described,under_review,36.14
D00021303,O00150303,2025-12-23,unauthorized_transaction,won_by_seller,11.0
D00021304,O00150314,2026-01-30,item_not_received,won_by_buyer,114.95
D00021305,O00150323,2025-10-20,not_as_described,won_by_buyer,54.04
D00021306,O00150325,2026-04-15,not_as_described,won_by_buyer,32.8
D00021307,O00150327,2026-02-06,not_as_described,won_by_seller,19.66
D00021308,O00150329,2026-02-17,item_not_received,won_by_seller,41.33
D00021309,O00150333,2026-03-19,unauthorized_transaction,under_review,23.58
D00021310,O00150336,2025-11-30,unauthorized_transaction,won_by_buyer,60.21
D00021311,O00150338,2026-04-18,not_as_described,won_by_buyer,37.67
D00021312,O00150342,2024-07-29,not_as_described,won_by_buyer,55.2
D00021313,O00150344,2024-12-24,damaged_item,under_review,325.09
D00021314,O00150358,2025-06-03,unauthorized_transaction,under_review,25.51
D00021315,O00150360,2025-04-22,damaged_item,won_by_buyer,167.19
D00021316,O00150367,2025-09-10,not_as_described,won_by_seller,192.14
D00021317,O00150376,2025-07-13,not_as_described,under_review,89.05
D00021318,O00150382,2025-08-30,item_not_received,won_by_seller,109.33
D00021319,O00150391,2026-02-24,not_as_described,won_by_buyer,101.0
D00021320,O00150393,2025-11-09,not_as_described,won_by_buyer,35.68
D00021321,O00150423,2026-02-20,late_delivery,won_by_seller,23.91
D00021322,O00150426,2026-03-12,not_as_described,won_by_seller,4.05
D00021323,O00150428,2024-07-25,damaged_item,won_by_seller,350.87
D00021324,O00150429,2024-07-15,unauthorized_transaction,under_review,576.06
D00021325,O00150442,2025-02-16,not_as_described,under_review,47.94
D00021326,O00150446,2024-09-12,damaged_item,won_by_buyer,15.44
D00021327,O00150448,2025-01-06,refund_not_processed,won_by_seller,57.74
D00021328,O00150449,2025-04-28,not_as_described,won_by_seller,17.92
D00021329,O00150452,2025-12-27,damaged_item,won_by_buyer,102.67
D00021330,O00150463,2026-02-28,refund_not_processed,won_by_seller,27.51
D00021331,O00150466,2025-11-30,not_as_described,won_by_seller,11.32
D00021332,O00150467,2025-06-07,unauthorized_transaction,won_by_buyer,91.99
D00021333,O00150468,2025-07-04,item_not_received,won_by_buyer,36.01
D00021334,O00150477,2025-12-09,not_as_described,won_by_seller,59.51
D00021335,O00150485,2025-07-28,unauthorized_transaction,won_by_seller,202.12
D00021336,O00150493,2025-08-13,not_as_described,won_by_seller,138.35
D00021337,O00150494,2026-01-26,damaged_item,won_by_seller,35.59
D00021338,O00150512,2025-05-28,not_as_described,won_by_buyer,52.81
D00021339,O00150514,2025-10-03,unauthorized_transaction,under_review,185.45
D00021340,O00150517,2025-09-29,not_as_described,won_by_seller,77.06
D00021341,O00150537,2025-05-05,not_as_described,won_by_seller,56.52
D00021342,O00150548,2026-02-04,not_as_described,won_by_buyer,53.68
D00021343,O00150552,2024-11-04,damaged_item,won_by_seller,28.0
D00021344,O00150556,2024-10-20,not_as_described,won_by_seller,11.73
D00021345,O00150557,2025-07-25,not_as_described,won_by_seller,132.49
D00021346,O00150564,2025-06-07,not_as_described,won_by_seller,19.29
D00021347,O00150569,2025-10-25,unauthorized_transaction,under_review,39.81
D00021348,O00150583,2025-08-03,refund_not_processed,won_by_seller,231.49
D00021349,O00150586,2025-07-13,refund_not_processed,won_by_buyer,12.19
D00021350,O00150592,2026-01-02,refund_not_processed,won_by_buyer,161.31
D00021351,O00150595,2025-11-28,unauthorized_transaction,won_by_buyer,11.87
D00021352,O00150599,2025-05-15,damaged_item,won_by_seller,49.19
D00021353,O00150600,2024-11-17,item_not_received,won_by_seller,96.51
D00021354,O00150609,2025-08-07,not_as_described,won_by_buyer,121.73
D00021355,O00150620,2025-09-27,not_as_described,won_by_seller,169.91
D00021356,O00150631,2026-01-21,unauthorized_transaction,won_by_seller,306.6
D00021357,O00150637,2025-06-13,not_as_described,won_by_seller,56.51
D00021358,O00150639,2024-11-20,not_as_described,won_by_buyer,34.46
D00021359,O00150644,2025-04-28,unauthorized_transaction,under_review,33.32
D00021360,O00150662,2024-10-22,not_as_described,won_by_seller,113.5
D00021361,O00150663,2025-07-03,not_as_described,won_by_seller,83.9
D00021362,O00150672,2025-04-17,not_as_described,under_review,68.63
D00021363,O00150673,2024-07-07,refund_not_processed,won_by_buyer,68.77
D00021364,O00150676,2024-08-01,not_as_described,won_by_buyer,569.79
D00021365,O00150689,2025-12-22,damaged_item,won_by_seller,108.36
D00021366,O00150692,2026-02-09,not_as_described,won_by_seller,56.94
D00021367,O00150705,2025-05-17,not_as_described,won_by_buyer,186.03
D00021368,O00150706,2026-03-11,item_not_received,won_by_buyer,3.58
D00021369,O00150725,2026-02-02,damaged_item,won_by_buyer,20.47
D00021370,O00150730,2025-11-26,not_as_described,under_review,188.75
D00021371,O00150732,2025-07-16,damaged_item,won_by_buyer,62.28
D00021372,O00150733,2025-11-20,item_not_received,under_review,57.45
D00021373,O00150746,2026-03-20,unauthorized_transaction,won_by_seller,76.56
D00021374,O00150756,2025-09-25,not_as_described,won_by_seller,792.94
D00021375,O00150768,2024-12-28,item_not_received,won_by_buyer,57.53
D00021376,O00150778,2024-06-15,not_as_described,under_review,17.33
D00021377,O00150782,2025-04-16,item_not_received,won_by_buyer,133.79
D00021378,O00150784,2025-12-23,not_as_described,won_by_buyer,4.95
D00021379,O00150806,2025-03-24,unauthorized_transaction,won_by_seller,151.89
D00021380,O00150808,2025-02-01,damaged_item,under_review,65.75
D00021381,O00150811,2024-07-05,refund_not_processed,won_by_buyer,50.43
D00021382,O00150816,2025-04-22,not_as_described,won_by_seller,378.12
D00021383,O00150820,2025-08-01,not_as_described,won_by_seller,58.22
D00021384,O00150823,2026-01-11,item_not_received,won_by_seller,178.15
D00021385,O00150826,2025-12-24,unauthorized_transaction,won_by_seller,407.2
D00021386,O00150827,2025-10-25,not_as_described,won_by_seller,507.35
D00021387,O00150831,2025-05-13,damaged_item,won_by_seller,28.53
D00021388,O00150840,2025-03-18,late_delivery,won_by_buyer,58.01
D00021389,O00150842,2025-08-31,not_as_described,won_by_seller,590.94
D00021390,O00150843,2026-01-27,item_not_received,under_review,178.25
D00021391,O00150850,2025-11-03,not_as_described,won_by_buyer,27.48
D00021392,O00150857,2025-03-10,not_as_described,under_review,23.64
D00021393,O00150861,2024-10-21,refund_not_processed,won_by_buyer,37.57
D00021394,O00150899,2025-09-14,unauthorized_transaction,won_by_seller,15.43
D00021395,O00150929,2026-02-06,item_not_received,won_by_seller,53.14
D00021396,O00150940,2026-04-10,not_as_described,under_review,451.1
D00021397,O00150952,2025-07-24,item_not_received,won_by_seller,228.86
D00021398,O00150954,2025-05-29,damaged_item,under_review,154.0
D00021399,O00150960,2025-09-08,unauthorized_transaction,won_by_buyer,32.01
D00021400,O00150962,2025-04-30,item_not_received,won_by_buyer,12.07
D00021401,O00150972,2025-04-13,unauthorized_transaction,under_review,369.28
D00021402,O00150973,2026-01-20,refund_not_processed,won_by_seller,64.72
D00021403,O00150990,2025-07-28,not_as_described,won_by_seller,78.21
D00021404,O00151015,2025-02-26,item_not_received,under_review,67.01
D00021405,O00151025,2024-12-16,not_as_described,won_by_seller,26.12
D00021406,O00151027,2025-11-01,item_not_received,won_by_buyer,63.89
D00021407,O00151029,2025-09-30,not_as_described,won_by_buyer,45.97
D00021408,O00151039,2025-08-03,not_as_described,under_review,174.77
D00021409,O00151048,2026-03-15,item_not_received,under_review,54.08
D00021410,O00151053,2025-10-21,unauthorized_transaction,won_by_seller,14.67
D00021411,O00151055,2025-12-29,item_not_received,won_by_seller,20.13
D00021412,O00151062,2025-01-21,damaged_item,won_by_seller,36.2
D00021413,O00151063,2026-02-21,item_not_received,under_review,25.68
D00021414,O00151068,2025-05-26,not_as_described,won_by_buyer,27.25
D00021415,O00151070,2025-04-20,item_not_received,won_by_buyer,157.02
D00021416,O00151075,2026-03-25,not_as_described,won_by_seller,38.03
D00021417,O00151082,2026-03-04,not_as_described,won_by_seller,1021.43
D00021418,O00151085,2024-09-09,not_as_described,won_by_buyer,571.52
D00021419,O00151087,2026-03-24,unauthorized_transaction,under_review,99.73
D00021420,O00151088,2025-06-07,late_delivery,won_by_buyer,22.31
D00021421,O00151089,2024-11-14,unauthorized_transaction,under_review,39.57
D00021422,O00151104,2025-08-24,item_not_received,under_review,115.15
D00021423,O00151105,2026-02-23,not_as_described,won_by_seller,28.92
D00021424,O00151122,2025-09-03,not_as_described,under_review,84.42
D00021425,O00151142,2026-03-03,unauthorized_transaction,under_review,204.39
D00021426,O00151143,2026-03-16,not_as_described,won_by_seller,21.19
D00021427,O00151146,2026-03-23,item_not_received,won_by_seller,53.83
D00021428,O00151169,2025-08-05,refund_not_processed,won_by_seller,124.43
D00021429,O00151191,2025-08-27,refund_not_processed,won_by_seller,351.46
D00021430,O00151193,2025-11-16,item_not_received,under_review,102.16
D00021431,O00151207,2025-07-06,damaged_item,under_review,13.8
D00021432,O00151209,2025-06-06,not_as_described,under_review,15.93
D00021433,O00151239,2024-10-21,refund_not_processed,won_by_seller,173.83
D00021434,O00151253,2026-01-21,item_not_received,won_by_buyer,109.48
D00021435,O00151256,2024-11-23,unauthorized_transaction,won_by_buyer,60.49
D00021436,O00151264,2025-11-19,not_as_described,won_by_seller,305.52
D00021437,O00151267,2024-12-04,item_not_received,won_by_seller,218.3
D00021438,O00151269,2026-01-29,not_as_described,under_review,178.07
D00021439,O00151273,2025-03-01,damaged_item,won_by_seller,14.85
D00021440,O00151282,2024-09-16,unauthorized_transaction,under_review,14.47
D00021441,O00151285,2025-02-11,item_not_received,won_by_seller,84.84
D00021442,O00151297,2025-05-19,unauthorized_transaction,under_review,108.99
D00021443,O00151324,2024-12-14,refund_not_processed,under_review,151.57
D00021444,O00151327,2024-10-06,not_as_described,won_by_buyer,110.05
D00021445,O00151342,2024-12-09,refund_not_processed,won_by_seller,39.61
D00021446,O00151347,2026-02-04,unauthorized_transaction,won_by_buyer,30.45
D00021447,O00151354,2025-10-08,damaged_item,won_by_seller,14.08
D00021448,O00151363,2025-11-05,item_not_received,won_by_buyer,39.84
D00021449,O00151370,2025-02-26,item_not_received,under_review,17.42
D00021450,O00151377,2026-03-10,item_not_received,won_by_seller,102.33
D00021451,O00151379,2024-05-17,unauthorized_transaction,won_by_seller,8.02
D00021452,O00151393,2024-10-26,unauthorized_transaction,won_by_buyer,125.43
D00021453,O00151397,2025-12-29,not_as_described,won_by_seller,11.44
D00021454,O00151399,2025-06-23,unauthorized_transaction,under_review,22.1
D00021455,O00151401,2025-06-26,item_not_received,under_review,49.87
D00021456,O00151403,2024-12-09,unauthorized_transaction,under_review,21.57
D00021457,O00151408,2024-12-25,unauthorized_transaction,won_by_buyer,81.59
D00021458,O00151412,2026-01-13,unauthorized_transaction,won_by_buyer,37.8
D00021459,O00151414,2024-10-03,item_not_received,won_by_seller,61.2
D00021460,O00151416,2026-03-03,item_not_received,won_by_seller,363.56
D00021461,O00151421,2024-09-17,item_not_received,under_review,16.1
D00021462,O00151424,2026-02-01,unauthorized_transaction,won_by_buyer,74.17
D00021463,O00151425,2025-10-28,unauthorized_transaction,won_by_buyer,25.34
D00021464,O00151428,2024-10-19,item_not_received,won_by_seller,30.7
D00021465,O00151429,2025-06-03,item_not_received,won_by_buyer,30.6
D00021466,O00151431,2025-07-23,item_not_received,won_by_seller,126.49
D00021467,O00151432,2026-02-21,item_not_received,won_by_buyer,652.07
D00021468,O00151439,2025-10-05,item_not_received,won_by_buyer,53.82
D00021469,O00151442,2024-10-08,unauthorized_transaction,won_by_buyer,17.87
D00021470,O00151445,2024-08-03,refund_not_processed,won_by_seller,22.57
D00021471,O00151451,2025-09-28,not_as_described,under_review,31.29
D00021472,O00151458,2025-05-16,damaged_item,under_review,112.64
D00021473,O00151459,2025-10-29,unauthorized_transaction,won_by_seller,101.38
D00021474,O00151467,2024-12-25,damaged_item,won_by_buyer,207.08
D00021475,O00151471,2025-07-25,not_as_described,won_by_buyer,242.45
D00021476,O00151472,2025-07-26,item_not_received,won_by_buyer,304.71
D00021477,O00151508,2026-04-02,item_not_received,won_by_buyer,20.96
D00021478,O00151509,2025-09-08,not_as_described,won_by_buyer,337.49
D00021479,O00151514,2025-09-04,not_as_described,won_by_seller,63.72
D00021480,O00151538,2025-11-21,refund_not_processed,won_by_buyer,135.95
D00021481,O00151545,2024-09-16,not_as_described,won_by_seller,13.83
D00021482,O00151549,2024-09-08,damaged_item,won_by_seller,40.72
D00021483,O00151550,2026-03-25,unauthorized_transaction,won_by_buyer,12.97
D00021484,O00151562,2025-08-24,unauthorized_transaction,won_by_seller,216.78
D00021485,O00151565,2025-07-30,not_as_described,won_by_seller,163.55
D00021486,O00151571,2025-11-16,unauthorized_transaction,won_by_seller,60.91
D00021487,O00151575,2024-04-22,damaged_item,won_by_buyer,37.7
D00021488,O00151579,2026-01-02,not_as_described,won_by_seller,99.77
D00021489,O00151581,2024-08-16,not_as_described,won_by_seller,36.35
D00021490,O00151590,2025-11-20,damaged_item,won_by_seller,188.79
D00021491,O00151593,2024-08-13,unauthorized_transaction,won_by_buyer,55.93
D00021492,O00151595,2024-06-24,unauthorized_transaction,won_by_seller,209.59
D00021493,O00151600,2025-02-26,not_as_described,won_by_seller,23.92
D00021494,O00151608,2025-01-27,not_as_described,won_by_seller,468.35
D00021495,O00151620,2026-01-14,damaged_item,under_review,26.54
D00021496,O00151636,2024-10-18,damaged_item,won_by_seller,25.07
D00021497,O00151666,2025-07-02,not_as_described,won_by_buyer,103.76
D00021498,O00151670,2025-12-11,unauthorized_transaction,won_by_seller,18.56
D00021499,O00151677,2024-09-06,item_not_received,won_by_seller,375.75
D00021500,O00151681,2025-05-14,not_as_described,under_review,102.62
D00021501,O00151686,2024-10-03,not_as_described,won_by_seller,35.86
D00021502,O00151717,2024-07-05,not_as_described,won_by_buyer,163.99
D00021503,O00151724,2025-07-31,not_as_described,under_review,21.2
D00021504,O00151732,2026-03-09,damaged_item,won_by_seller,117.93
D00021505,O00151754,2025-02-26,not_as_described,won_by_buyer,201.25
D00021506,O00151762,2026-01-04,not_as_described,under_review,460.8
D00021507,O00151765,2026-01-20,refund_not_processed,won_by_buyer,242.87
D00021508,O00151768,2025-06-17,not_as_described,won_by_seller,35.4
D00021509,O00151770,2025-07-30,not_as_described,under_review,108.66
D00021510,O00151780,2024-09-29,item_not_received,won_by_seller,28.08
D00021511,O00151789,2025-06-05,item_not_received,won_by_seller,31.0
D00021512,O00151792,2025-04-13,unauthorized_transaction,won_by_seller,9.28
D00021513,O00151793,2026-02-05,not_as_described,won_by_seller,15.64
D00021514,O00151795,2025-06-01,unauthorized_transaction,won_by_buyer,57.81
D00021515,O00151802,2025-07-12,not_as_described,won_by_seller,123.63
D00021516,O00151806,2026-01-26,item_not_received,under_review,161.88
D00021517,O00151809,2025-10-29,not_as_described,under_review,44.73
D00021518,O00151819,2025-07-13,unauthorized_transaction,under_review,49.19
D00021519,O00151827,2025-10-26,unauthorized_transaction,won_by_seller,20.01
D00021520,O00151831,2024-07-22,not_as_described,under_review,220.41
D00021521,O00151834,2025-09-15,item_not_received,under_review,33.5
D00021522,O00151843,2025-06-16,not_as_described,under_review,29.59
D00021523,O00151849,2024-04-27,unauthorized_transaction,won_by_seller,160.0
D00021524,O00151852,2026-01-09,item_not_received,under_review,243.62
D00021525,O00151854,2025-06-18,not_as_described,won_by_buyer,36.36
D00021526,O00151860,2024-07-18,unauthorized_transaction,under_review,37.31
D00021527,O00151863,2025-09-12,unauthorized_transaction,under_review,56.85
D00021528,O00151879,2025-07-26,not_as_described,won_by_seller,69.31
D00021529,O00151895,2024-10-28,item_not_received,under_review,49.22
D00021530,O00151908,2026-01-26,not_as_described,under_review,14.02
D00021531,O00151921,2025-01-27,damaged_item,won_by_seller,310.98
D00021532,O00151924,2025-12-04,unauthorized_transaction,won_by_buyer,82.41
D00021533,O00151930,2025-04-09,item_not_received,under_review,144.64
D00021534,O00151933,2024-06-30,unauthorized_transaction,won_by_buyer,130.07
D00021535,O00151942,2026-03-05,damaged_item,won_by_seller,27.68
D00021536,O00151959,2025-08-17,not_as_described,won_by_seller,26.11
D00021537,O00151978,2024-11-07,damaged_item,won_by_seller,32.85
D00021538,O00151992,2025-05-15,not_as_described,won_by_seller,216.3
D00021539,O00151994,2024-12-15,item_not_received,won_by_buyer,374.42
D00021540,O00151999,2024-05-19,not_as_described,won_by_seller,40.78
D00021541,O00152007,2025-10-20,not_as_described,won_by_buyer,23.72
D00021542,O00152024,2025-03-07,unauthorized_transaction,under_review,19.88
D00021543,O00152026,2026-01-07,not_as_described,won_by_buyer,246.1
D00021544,O00152027,2026-03-26,not_as_described,won_by_seller,62.18
D00021545,O00152031,2026-02-09,not_as_described,won_by_buyer,79.91
D00021546,O00152066,2026-03-19,not_as_described,under_review,195.65
D00021547,O00152070,2024-05-23,item_not_received,won_by_buyer,39.76
D00021548,O00152071,2024-08-06,unauthorized_transaction,won_by_buyer,75.69
D00021549,O00152073,2024-05-01,unauthorized_transaction,won_by_seller,286.15
D00021550,O00152080,2024-12-13,unauthorized_transaction,under_review,59.14
D00021551,O00152085,2025-12-21,not_as_described,under_review,39.44
D00021552,O00152094,2025-04-24,damaged_item,won_by_buyer,134.11
D00021553,O00152096,2025-05-23,item_not_received,under_review,277.42
D00021554,O00152099,2025-05-10,unauthorized_transaction,under_review,394.05
D00021555,O00152115,2025-04-14,unauthorized_transaction,under_review,40.52
D00021556,O00152119,2024-10-29,not_as_described,won_by_buyer,91.03
D00021557,O00152121,2026-03-23,item_not_received,won_by_buyer,320.85
D00021558,O00152124,2024-10-29,item_not_received,won_by_seller,6.32
D00021559,O00152131,2026-03-18,item_not_received,under_review,255.87
D00021560,O00152145,2025-07-05,unauthorized_transaction,won_by_buyer,257.3
D00021561,O00152150,2025-05-22,unauthorized_transaction,under_review,22.79
D00021562,O00152158,2025-09-02,not_as_described,under_review,7.88
D00021563,O00152170,2025-07-14,not_as_described,won_by_seller,122.01
D00021564,O00152180,2025-03-29,not_as_described,won_by_seller,16.18
D00021565,O00152182,2025-06-25,refund_not_processed,won_by_buyer,47.54
D00021566,O00152188,2026-01-17,not_as_described,won_by_seller,43.21
D00021567,O00152195,2025-12-22,not_as_described,under_review,50.04
D00021568,O00152206,2025-11-27,refund_not_processed,won_by_buyer,100.34
D00021569,O00152207,2026-03-18,item_not_received,under_review,190.84
D00021570,O00152209,2026-01-21,not_as_described,won_by_seller,163.9
D00021571,O00152212,2025-12-12,not_as_described,won_by_buyer,24.5
D00021572,O00152224,2026-02-19,unauthorized_transaction,won_by_seller,25.46
D00021573,O00152231,2026-01-22,unauthorized_transaction,won_by_buyer,23.9
D00021574,O00152243,2025-12-30,unauthorized_transaction,won_by_buyer,116.54
D00021575,O00152252,2025-04-25,not_as_described,won_by_seller,248.1
D00021576,O00152254,2024-11-20,item_not_received,under_review,150.99
D00021577,O00152255,2025-03-13,item_not_received,won_by_seller,24.17
D00021578,O00152257,2025-01-03,item_not_received,won_by_buyer,55.23
D00021579,O00152264,2026-02-19,unauthorized_transaction,won_by_seller,210.94
D00021580,O00152269,2025-09-24,unauthorized_transaction,under_review,94.92
D00021581,O00152274,2026-01-30,unauthorized_transaction,won_by_buyer,16.14
D00021582,O00152275,2025-07-20,item_not_received,under_review,527.58
D00021583,O00152281,2025-11-30,item_not_received,won_by_buyer,13.86
D00021584,O00152283,2026-03-15,not_as_described,under_review,18.19
D00021585,O00152290,2025-10-09,not_as_described,won_by_seller,26.16
D00021586,O00152302,2025-08-07,not_as_described,won_by_seller,90.32
D00021587,O00152303,2025-09-15,refund_not_processed,won_by_buyer,211.05
D00021588,O00152324,2025-03-02,refund_not_processed,under_review,225.39
D00021589,O00152331,2025-08-19,item_not_received,won_by_buyer,70.83
D00021590,O00152334,2025-02-25,unauthorized_transaction,won_by_seller,4.99
D00021591,O00152351,2026-02-08,not_as_described,won_by_seller,106.06
D00021592,O00152360,2025-08-19,not_as_described,won_by_buyer,153.85
D00021593,O00152377,2026-04-12,not_as_described,under_review,285.2
D00021594,O00152383,2025-11-24,not_as_described,won_by_seller,21.71
D00021595,O00152387,2025-04-07,item_not_received,won_by_seller,6.21
D00021596,O00152391,2025-05-17,unauthorized_transaction,won_by_seller,13.52
D00021597,O00152396,2024-09-27,not_as_described,under_review,43.03
D00021598,O00152398,2024-08-30,damaged_item,won_by_seller,9.76
D00021599,O00152403,2026-01-23,not_as_described,won_by_seller,27.33
D00021600,O00152405,2025-01-18,damaged_item,won_by_buyer,18.01
D00021601,O00152412,2024-09-23,refund_not_processed,won_by_buyer,28.78
D00021602,O00152424,2025-09-28,item_not_received,under_review,10.02
D00021603,O00152428,2025-08-29,unauthorized_transaction,under_review,110.09
D00021604,O00152445,2025-08-31,unauthorized_transaction,under_review,39.8
D00021605,O00152446,2025-04-10,item_not_received,won_by_seller,47.95
D00021606,O00152450,2025-07-01,item_not_received,won_by_seller,26.34
D00021607,O00152455,2024-09-10,unauthorized_transaction,won_by_buyer,13.79
D00021608,O00152459,2025-07-04,item_not_received,won_by_buyer,116.79
D00021609,O00152462,2025-09-26,unauthorized_transaction,won_by_buyer,26.06
D00021610,O00152464,2025-09-27,item_not_received,under_review,443.45
D00021611,O00152465,2025-07-31,unauthorized_transaction,won_by_buyer,5.1
D00021612,O00152467,2024-04-16,not_as_described,won_by_seller,65.61
D00021613,O00152468,2024-09-11,not_as_described,won_by_seller,62.84
D00021614,O00152481,2025-12-20,damaged_item,under_review,16.49
D00021615,O00152490,2026-02-12,late_delivery,won_by_seller,8.27
