buyer_id,trailing_order_count,refund_frequency,dispute_frequency,chargeback_frequency,average_order_value,promo_usage_rate,abnormal_behavior_flags,order_risk_proxy
B007583,9,0.23809523809523808,0.14285714285714285,0.05172413793103448,167.95555555555555,0.2222222222222222,none,17.06622879036672
B007584,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,213.06571428571428,0.2857142857142857,none,9.016986911723754
B007585,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,162.31,1.0,promo_dependence,15.86080586080586
B007586,4,0.125,0.125,0.0625,208.005,0.25,none,12.5
B007587,5,0.11764705882352941,0.058823529411764705,0.02,126.066,0.4,none,10.870588235294118
B007588,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,180.57666666666668,0.0,none,5.101449275362319
B007589,3,0.2,0.13333333333333333,0.021739130434782608,565.1266666666667,0.3333333333333333,none,15.768115942028988
B007590,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,224.01,0.3333333333333333,none,11.101449275362318
B007591,4,0.125,0.125,0.020833333333333332,98.225,0.0,none,9.166666666666666
B007592,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,303.64666666666665,0.0,none,8.162393162393162
B007593,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,49.61333333333334,0.3333333333333333,none,10.434782608695652
B007594,1,0.15384615384615385,0.15384615384615385,0.023809523809523808,20.33,1.0,promo_dependence,21.245421245421248
B007595,21,0.21212121212121213,0.09090909090909091,0.036585365853658534,149.85238095238097,0.19047619047619047,none,18.84859043395629
B007596,8,0.15,0.1,0.017857142857142856,85.135,0.25,none,11.857142857142858
B007597,12,0.08333333333333333,0.08333333333333333,0.015625,123.7575,0.16666666666666666,none,12.8125
B007598,12,0.08333333333333333,0.08333333333333333,0.046875,203.72666666666666,0.4166666666666667,none,15.937500000000002
B007599,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,173.64166666666665,0.16666666666666666,none,5.9401709401709395
B007600,11,0.08695652173913043,0.043478260869565216,0.016129032258064516,161.24363636363634,0.45454545454545453,none,14.650643886268009
B007601,4,0.1875,0.0625,0.0625,57.337500000000006,0.0,none,10.625000000000002
B007602,8,0.1,0.2,0.017857142857142856,165.8875,0.25,high_dispute_frequency,12.85714285714286
B007603,8,0.1,0.1,0.05357142857142857,111.91125,0.75,none,15.571428571428575
B007604,5,0.058823529411764705,0.11764705882352941,0.06,186.248,0.0,none,7.08235294117647
B007605,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,310.975,0.5,none,11.495726495726496
B007606,11,0.08695652173913043,0.13043478260869565,0.016129032258064516,174.70636363636365,0.45454545454545453,none,17.25933953844192
B007607,19,0.03225806451612903,0.0967741935483871,0.01282051282051282,151.57368421052632,0.42105263157894735,none,13.660484959296504
B007608,10,0.2727272727272727,0.09090909090909091,0.016666666666666666,132.965,0.2,high_refund_frequency,20.96969696969697
B007609,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,237.37,0.0,none,5.86080586080586
B007610,9,0.14285714285714285,0.047619047619047616,0.017241379310344827,96.53333333333335,0.1111111111111111,none,8.598795840175152
B007611,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,59.66,1.0,promo_dependence,15.86080586080586
B007612,18,0.1,0.1,0.013157894736842105,225.2472222222222,0.16666666666666666,none,13.929824561403509
B007613,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,127.93666666666667,0.0,none,7.768115942028986
B007614,8,0.15,0.1,0.017857142857142856,227.0,0.375,none,13.107142857142856
B007615,17,0.13793103448275862,0.13793103448275862,0.04054054054054054,103.25,0.4117647058823529,none,19.583630283427443
B007616,1,0.15384615384615385,0.07692307692307693,0.023809523809523808,36.12,1.0,promo_dependence,18.937728937728938
B007617,15,0.07407407407407407,0.1111111111111111,0.014285714285714285,126.204,0.26666666666666666,none,14.24867724867725
B007618,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,96.93714285714286,0.2857142857142857,none,9.016986911723754
B007619,8,0.1,0.05,0.017857142857142856,135.44375,0.125,none,7.107142857142858
B007620,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,252.20333333333335,0.6666666666666666,none,14.43478260869565
B007621,7,0.10526315789473684,0.15789473684210525,0.018518518518518517,173.7642857142857,0.2857142857142857,none,12.17488164856586
B007622,1,0.15384615384615385,0.07692307692307693,0.023809523809523808,559.4,0.0,none,8.937728937728938
B007623,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,63.546666666666674,0.0,none,9.768115942028986
B007624,5,0.11764705882352941,0.058823529411764705,0.02,299.092,0.6,none,12.870588235294116
B007625,4,0.1875,0.125,0.020833333333333332,99.6425,0.5,none,16.666666666666668
B007626,3,0.2,0.13333333333333333,0.021739130434782608,56.47666666666667,0.3333333333333333,none,15.768115942028988
B007627,6,0.05555555555555555,0.16666666666666666,0.019230769230769232,261.7,0.5,none,12.606837606837606
B007628,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,130.04857142857142,0.7142857142857143,none,14.881648565859093
B007629,12,0.08333333333333333,0.041666666666666664,0.015625,174.40750000000003,0.4166666666666667,none,14.062500000000002
B007630,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,178.8857142857143,0.14285714285714285,none,11.272626009468114
B007631,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,227.5914285714286,0.42857142857142855,none,8.340295182400444
B007632,3,0.2,0.06666666666666667,0.021739130434782608,177.57000000000002,0.0,none,10.434782608695654
B007633,4,0.125,0.125,0.020833333333333332,71.24499999999999,0.25,none,11.666666666666666
B007634,10,0.09090909090909091,0.09090909090909091,0.08333333333333333,129.941,0.2,high_chargeback_frequency,15.030303030303031
B007635,5,0.11764705882352941,0.17647058823529413,0.06,276.31,0.2,none,13.200000000000001
B007636,5,0.058823529411764705,0.058823529411764705,0.02,228.044,0.0,none,4.517647058823529
B007637,14,0.19230769230769232,0.15384615384615385,0.014705882352941176,170.04142857142855,0.2857142857142857,none,20.458952811893987
B007638,22,0.11764705882352941,0.058823529411764705,0.03571428571428571,77.895,0.2727272727272727,none,14.912146676852558
B007639,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,103.74142857142856,0.2857142857142857,none,8.490671122250069
B007640,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,90.24000000000001,0.0,none,7.768115942028986
B007641,14,0.038461538461538464,0.07692307692307693,0.014705882352941176,126.50642857142859,0.2857142857142857,none,11.997414350355527
B007642,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,70.34833333333333,0.5,none,13.162393162393164
B007643,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,167.685,0.5,none,13.162393162393164
B007644,4,0.25,0.125,0.020833333333333332,129.56,0.25,none,16.666666666666668
B007645,9,0.09523809523809523,0.09523809523809523,0.08620689655172414,188.7,0.3333333333333333,high_chargeback_frequency,11.724137931034484
B007646,10,0.09090909090909091,0.13636363636363635,0.016666666666666666,209.77399999999997,0.4,none,17.060606060606062
B007647,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B007648,5,0.11764705882352941,0.11764705882352941,0.06,216.542,0.6,none,15.435294117647057
B007649,6,0.16666666666666666,0.05555555555555555,0.057692307692307696,180.09166666666667,0.3333333333333333,none,12.82051282051282
B007650,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,43.36333333333334,0.3333333333333333,none,10.434782608695652
B007651,15,0.25925925925925924,0.18518518518518517,0.014285714285714285,292.51599999999996,0.26666666666666666,high_refund_frequency|high_dispute_frequency,23.87830687830688
B007652,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,323.1685714285714,0.42857142857142855,none,10.445558340295182
B007653,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,60.51666666666667,0.3333333333333333,none,8.434782608695652
B007654,10,0.09090909090909091,0.045454545454545456,0.05,153.47,0.4,none,15.0
B007655,4,0.0625,0.125,0.020833333333333332,79.14,0.5,none,11.666666666666666
B007656,9,0.09523809523809523,0.14285714285714285,0.017241379310344827,124.61666666666666,0.3333333333333333,none,11.773399014778324
B007657,14,0.11538461538461539,0.23076923076923078,0.014705882352941176,142.47642857142858,0.5714285714285714,high_dispute_frequency,22.546864899806078
B007658,4,0.0625,0.125,0.020833333333333332,197.76749999999998,0.0,none,6.666666666666667
B007659,5,0.058823529411764705,0.23529411764705882,0.02,73.486,0.2,high_dispute_frequency,11.811764705882354
B007660,4,0.0625,0.0625,0.020833333333333332,494.80249999999995,0.5,none,9.791666666666666
B007661,18,0.1,0.1,0.06578947368421052,166.71388888888887,0.16666666666666666,none,14.982456140350877
B007662,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,160.33666666666667,0.3333333333333333,none,11.101449275362318
B007663,13,0.16,0.16,0.015151515151515152,135.8823076923077,0.38461538461538464,none,20.34918414918415
B007664,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,114.68666666666667,0.0,none,7.101449275362319
B007665,5,0.11764705882352941,0.11764705882352941,0.02,81.594,0.4,none,12.635294117647062
B007666,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,192.47666666666666,0.6666666666666666,none,11.768115942028986
B007667,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,213.1885714285714,0.0,none,5.633528265107212
B007668,7,0.05263157894736842,0.15789473684210525,0.018518518518518517,341.63142857142856,0.42857142857142855,none,11.49818991924255
B007669,6,0.2222222222222222,0.1111111111111111,0.019230769230769232,235.76333333333332,0.3333333333333333,none,15.940170940170939
B007670,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,140.11333333333334,0.5,none,11.495726495726496
B007671,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,85.98571428571428,0.2857142857142857,none,6.911723753829016
B007672,7,0.10526315789473684,0.15789473684210525,0.05555555555555555,112.78714285714285,0.42857142857142855,none,14.344193817878029
B007673,9,0.14285714285714285,0.09523809523809523,0.017241379310344827,354.27777777777777,0.5555555555555556,none,14.471811713191023
B007674,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,189.67000000000002,0.5,none,10.454545454545455
B007675,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,103.57000000000001,1.0,promo_dependence,17.101449275362317
B007676,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,193.27,0.0,none,8.311688311688311
B007677,2,0.07142857142857142,0.07142857142857142,0.06818181818181818,191.125,0.0,none,6.363636363636363
B007678,5,0.17647058823529413,0.058823529411764705,0.02,160.38,0.2,none,11.223529411764709
B007679,5,0.058823529411764705,0.058823529411764705,0.06,122.17999999999999,0.4,none,9.31764705882353
B007680,1,0.15384615384615385,0.15384615384615385,0.023809523809523808,72.01,0.0,none,11.245421245421246
B007681,14,0.07692307692307693,0.15384615384615385,0.04411764705882353,156.82714285714286,0.21428571428571427,none,15.717517776341307
B007682,10,0.18181818181818182,0.13636363636363635,0.016666666666666666,186.698,0.4,none,20.6969696969697
B007683,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B007684,3,0.13333333333333333,0.2,0.021739130434782608,181.84333333333333,0.6666666666666666,high_dispute_frequency,18.434782608695656
B007685,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B007686,8,0.1,0.3,0.017857142857142856,171.60375,0.25,high_dispute_frequency,15.857142857142856
B007687,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,357.12833333333333,0.5,none,13.162393162393164
B007688,8,0.1,0.1,0.05357142857142857,256.03875,0.125,none,9.321428571428573
B007689,15,0.1111111111111111,0.18518518518518517,0.014285714285714285,179.4,0.26666666666666666,high_dispute_frequency,17.952380952380956
B007690,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,156.31428571428572,0.14285714285714285,none,5.483152325257588
B007691,15,0.2222222222222222,0.07407407407407407,0.014285714285714285,213.67866666666666,0.4,none,20.3968253968254
B007692,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,423.26666666666665,0.6666666666666666,none,14.43478260869565
B007693,15,0.07407407407407407,0.037037037037037035,0.04285714285714286,137.954,0.4,none,13.931216931216932
B007694,15,0.1111111111111111,0.2222222222222222,0.014285714285714285,240.79533333333336,0.6,high_dispute_frequency,22.396825396825395
B007695,10,0.13636363636363635,0.18181818181818182,0.05,248.11800000000002,0.5,high_dispute_frequency,21.909090909090907
B007696,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,235.9185714285714,0.14285714285714285,none,7.588415483152325
B007697,15,0.1111111111111111,0.14814814814814814,0.04285714285714286,179.48733333333337,0.4,none,18.746031746031747
B007698,2,0.14285714285714285,0.07142857142857142,0.06818181818181818,37.85,0.0,none,9.220779220779221
B007699,7,0.05263157894736842,0.05263157894736842,0.09259259259259259,175.53857142857143,0.14285714285714285,high_chargeback_frequency,6.964633806739069
B007700,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,54.655,0.0,none,5.454545454545454
B007701,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,92.535,0.5,none,10.454545454545455
B007702,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,312.50428571428574,0.5714285714285714,none,11.874129768866611
B007703,4,0.1875,0.125,0.020833333333333332,306.1025,0.25,none,14.16666666666667
B007704,4,0.0625,0.125,0.020833333333333332,194.29000000000002,0.25,none,9.166666666666668
B007705,5,0.11764705882352941,0.11764705882352941,0.06,165.674,0.4,none,13.435294117647059
B007706,9,0.19047619047619047,0.14285714285714285,0.08620689655172414,103.1511111111111,0.4444444444444444,high_chargeback_frequency,18.073344280240832
B007707,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,102.705,0.5,none,12.597402597402596
B007708,5,0.058823529411764705,0.11764705882352941,0.06,144.632,0.4,none,11.08235294117647
B007709,5,0.058823529411764705,0.11764705882352941,0.02,157.774,0.6,none,12.282352941176471
B007710,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,319.73,0.2857142857142857,none,9.016986911723754
B007711,15,0.14814814814814814,0.1111111111111111,0.07142857142857142,168.18266666666665,0.3333333333333333,none,19.02116402116402
B007712,13,0.08,0.12,0.07575757575757576,170.81923076923078,0.3076923076923077,none,16.392074592074593
B007713,3,0.2,0.06666666666666667,0.021739130434782608,145.64333333333335,0.3333333333333333,none,13.768115942028988
B007714,8,0.1,0.15,0.017857142857142856,310.52375,0.25,none,11.357142857142858
B007715,8,0.1,0.1,0.017857142857142856,61.3025,0.5,none,12.357142857142858
B007716,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,173.69142857142856,0.42857142857142855,none,14.12976886661097
B007717,7,0.15789473684210525,0.15789473684210525,0.018518518518518517,140.44857142857143,0.2857142857142857,none,14.280144806460596
B007718,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,515.33,0.0,none,5.86080586080586
B007719,1,0.15384615384615385,0.15384615384615385,0.023809523809523808,490.64,0.0,none,11.245421245421246
B007720,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,655.32,0.0,none,5.86080586080586
B007721,12,0.125,0.041666666666666664,0.015625,265.7316666666666,0.25,none,14.062500000000002
B007722,18,0.26666666666666666,0.1,0.09210526315789473,175.99333333333334,0.2777777777777778,high_refund_frequency|high_chargeback_frequency,23.28654970760234
B007723,6,0.16666666666666666,0.05555555555555555,0.019230769230769232,91.36166666666666,0.3333333333333333,none,12.05128205128205
B007724,1,0.15384615384615385,0.15384615384615385,0.023809523809523808,27.28,0.0,none,11.245421245421246
B007725,5,0.11764705882352941,0.17647058823529413,0.06,123.06800000000001,0.4,none,15.200000000000003
B007726,6,0.1111111111111111,0.16666666666666666,0.057692307692307696,125.51499999999999,0.6666666666666666,none,17.264957264957264
B007727,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,52.339999999999996,0.0,none,8.311688311688311
B007728,6,0.16666666666666666,0.05555555555555555,0.019230769230769232,142.11166666666668,0.0,none,8.717948717948717
B007729,7,0.10526315789473684,0.05263157894736842,0.09259259259259259,322.9928571428572,0.2857142857142857,high_chargeback_frequency,10.498468393205235
B007730,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,91.78333333333335,0.3333333333333333,none,11.101449275362318
B007731,6,0.1111111111111111,0.1111111111111111,0.057692307692307696,137.12833333333333,0.16666666666666666,none,10.598290598290598
B007732,7,0.21052631578947367,0.05263157894736842,0.018518518518518517,260.69714285714286,0.2857142857142857,none,13.227513227513226
B007733,9,0.09523809523809523,0.14285714285714285,0.05172413793103448,346.1611111111111,0.2222222222222222,none,11.351943076081007
B007734,17,0.10344827586206896,0.13793103448275862,0.013513513513513514,141.97882352941176,0.35294117647058826,none,17.07554410394167
B007735,17,0.06896551724137931,0.10344827586206896,0.0945945945945946,166.19176470588238,0.29411764705882354,high_chargeback_frequency,15.69513732799737
B007736,10,0.22727272727272727,0.045454545454545456,0.016666666666666666,129.491,0.3,none,18.78787878787879
B007737,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,29.68,0.0,none,5.86080586080586
B007738,9,0.14285714285714285,0.09523809523809523,0.08620689655172414,240.36333333333334,0.2222222222222222,high_chargeback_frequency,12.517788724685278
B007739,4,0.1875,0.125,0.020833333333333332,80.425,0.75,none,19.16666666666667
B007740,13,0.08,0.08,0.07575757575757576,94.90384615384616,0.46153846153846156,none,16.73053613053613
B007741,16,0.14285714285714285,0.17857142857142858,0.09722222222222222,149.266875,0.125,high_chargeback_frequency,19.265873015873016
B007742,12,0.125,0.08333333333333333,0.046875,229.00250000000003,0.25,none,15.9375
B007743,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,112.57,0.3333333333333333,none,10.434782608695652
B007744,10,0.09090909090909091,0.045454545454545456,0.05,202.775,0.1,none,12.0
B007745,4,0.0625,0.1875,0.020833333333333332,62.1275,0.0,high_dispute_frequency,8.541666666666666
B007746,9,0.047619047619047616,0.047619047619047616,0.08620689655172414,246.01333333333332,0.1111111111111111,high_chargeback_frequency,6.168582375478928
B007747,7,0.15789473684210525,0.10526315789473684,0.09259259259259259,125.77714285714285,0.2857142857142857,high_chargeback_frequency,14.182678919521024
B007748,6,0.05555555555555555,0.1111111111111111,0.019230769230769232,203.45333333333335,0.6666666666666666,none,12.606837606837606
B007749,5,0.11764705882352941,0.058823529411764705,0.06,125.01200000000001,0.0,none,7.670588235294116
B007750,15,0.07407407407407407,0.037037037037037035,0.07142857142857142,132.82466666666667,0.06666666666666667,none,11.16931216931217
B007751,5,0.17647058823529413,0.23529411764705882,0.02,87.232,0.0,high_dispute_frequency,14.51764705882353
B007752,12,0.2916666666666667,0.16666666666666666,0.015625,233.60333333333335,0.3333333333333333,high_refund_frequency,25.3125
B007753,7,0.15789473684210525,0.05263157894736842,0.018518518518518517,104.17142857142858,0.2857142857142857,none,11.12225006961849
B007754,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,166.385,0.5,none,13.311688311688313
B007755,10,0.18181818181818182,0.045454545454545456,0.05,188.802,0.2,none,16.63636363636364
B007756,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,144.02,0.3333333333333333,none,11.495726495726496
B007757,16,0.21428571428571427,0.17857142857142858,0.041666666666666664,233.98625,0.5,none,24.761904761904763
B007758,4,0.125,0.0625,0.020833333333333332,252.14749999999998,0.5,none,12.291666666666668
B007759,11,0.17391304347826086,0.08695652173913043,0.04838709677419355,165.71818181818182,0.2727272727272727,none,18.260232054060946
B007760,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,203.93999999999997,0.3333333333333333,none,10.434782608695652
B007761,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,133.44,0.0,none,7.597402597402597
B007762,15,0.2222222222222222,0.07407407407407407,0.04285714285714286,248.85866666666666,0.3333333333333333,none,20.301587301587304
B007763,2,0.21428571428571427,0.07142857142857142,0.022727272727272728,250.10500000000002,0.5,none,16.16883116883117
B007764,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,105.8,0.0,none,5.86080586080586
B007765,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,593.49,0.0,none,5.454545454545454
B007766,4,0.125,0.0625,0.020833333333333332,202.2175,0.25,none,9.791666666666668
B007767,10,0.13636363636363635,0.2727272727272727,0.08333333333333333,113.633,0.3,high_dispute_frequency|high_chargeback_frequency,23.3030303030303
B007768,8,0.05,0.05,0.017857142857142856,191.585,0.5,none,8.857142857142858
B007769,5,0.058823529411764705,0.11764705882352941,0.02,99.944,0.2,none,8.282352941176471
B007770,9,0.09523809523809523,0.09523809523809523,0.05172413793103448,255.75444444444443,0.2222222222222222,none,9.92337164750958
B007771,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,158.39,0.0,none,5.454545454545454
B007772,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B007773,16,0.25,0.10714285714285714,0.06944444444444445,102.746875,0.375,none,23.353174603174605
B007774,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,306.37,0.3333333333333333,none,11.495726495726496
B007775,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,85.54666666666667,0.0,none,5.101449275362319
B007776,17,0.3103448275862069,0.06896551724137931,0.013513513513513514,157.81470588235294,0.29411764705882354,high_refund_frequency,22.694205361548164
B007777,6,0.05555555555555555,0.16666666666666666,0.019230769230769232,279.03833333333336,0.6666666666666666,none,14.273504273504273
B007778,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,74.72,0.0,none,7.768115942028986
B007779,12,0.125,0.125,0.015625,152.23583333333332,0.3333333333333333,none,17.395833333333336
B007780,9,0.23809523809523808,0.19047619047619047,0.017241379310344827,179.18333333333334,0.2222222222222222,high_dispute_frequency,17.805145046524355
B007781,7,0.21052631578947367,0.10526315789473684,0.018518518518518517,277.64428571428573,0.5714285714285714,none,17.663603453077137
B007782,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,221.1057142857143,0.7142857142857143,none,16.986911723753828
B007783,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,130.26142857142858,0.2857142857142857,none,12.701197438039543
B007784,14,0.07692307692307693,0.07692307692307693,0.014705882352941176,256.055,0.5,none,15.67873303167421
B007785,5,0.29411764705882354,0.23529411764705882,0.02,237.654,0.0,high_refund_frequency|high_dispute_frequency,19.223529411764705
B007786,5,0.11764705882352941,0.058823529411764705,0.02,212.52800000000002,0.2,none,8.870588235294118
B007787,7,0.15789473684210525,0.05263157894736842,0.05555555555555555,200.56714285714284,0.42857142857142855,none,13.29156223893066
B007788,19,0.12903225806451613,0.16129032258064516,0.0641025641025641,196.31052631578947,0.3157894736842105,none,19.439946018893387
B007789,14,0.038461538461538464,0.038461538461538464,0.014705882352941176,259.3771428571428,0.42857142857142855,none,12.272139625080802
B007790,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,476.0533333333333,0.6666666666666666,none,11.768115942028986
B007791,21,0.09090909090909091,0.12121212121212122,0.06097560975609756,157.30190476190478,0.47619047619047616,high_velocity_high_risk,18.254144229753983
B007792,3,0.06666666666666667,0.06666666666666667,0.06521739130434782,39.72666666666667,0.6666666666666666,none,12.63768115942029
B007793,9,0.047619047619047616,0.09523809523809523,0.017241379310344827,124.83555555555556,0.1111111111111111,none,6.217843459222769
B007794,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,21.08,1.0,promo_dependence,15.86080586080586
B007795,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,811.895,0.0,none,5.454545454545454
B007796,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,94.12,1.0,promo_dependence,15.86080586080586
B007797,8,0.1,0.1,0.017857142857142856,148.61625,0.25,none,9.85714285714286
B007798,5,0.058823529411764705,0.058823529411764705,0.02,94.49199999999999,0.4,none,8.51764705882353
B007799,9,0.19047619047619047,0.047619047619047616,0.017241379310344827,203.63666666666666,0.4444444444444444,none,13.83689107827039
B007800,15,0.14814814814814814,0.037037037037037035,0.014285714285714285,174.98999999999998,0.3333333333333333,none,15.656084656084658
B007801,4,0.125,0.125,0.020833333333333332,148.75,0.0,none,9.166666666666666
B007802,6,0.16666666666666666,0.16666666666666666,0.019230769230769232,150.37333333333333,0.3333333333333333,none,15.384615384615385
B007803,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,209.45000000000002,0.3333333333333333,none,7.606837606837607
B007804,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,208.40166666666667,0.3333333333333333,none,11.495726495726496
B007805,24,0.1388888888888889,0.1111111111111111,0.011363636363636364,107.97625,0.2916666666666667,none,17.032828282828284
B007806,20,0.09375,0.21875,0.0625,263.8535,0.3,high_dispute_frequency,19.5625
B007807,7,0.21052631578947367,0.15789473684210525,0.018518518518518517,144.36285714285717,0.14285714285714285,none,14.956836535783905
B007808,4,0.0625,0.0625,0.0625,131.125,0.5,none,10.625
B007809,13,0.12,0.12,0.07575757575757576,165.3230769230769,0.23076923076923078,none,17.22284382284382
B007810,9,0.047619047619047616,0.09523809523809523,0.017241379310344827,96.44222222222223,0.1111111111111111,none,6.217843459222769
B007811,14,0.038461538461538464,0.07692307692307693,0.04411764705882353,184.06571428571428,0.42857142857142855,none,14.014221073044604
B007812,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,159.155,0.3333333333333333,none,7.606837606837607
B007813,4,0.0625,0.0625,0.020833333333333332,91.94,0.0,none,4.791666666666666
B007814,1,0.07692307692307693,0.15384615384615385,0.023809523809523808,117.24,0.0,none,8.168498168498168
B007815,3,0.2,0.06666666666666667,0.021739130434782608,175.85999999999999,0.0,none,10.434782608695654
B007816,4,0.125,0.125,0.020833333333333332,125.465,0.25,none,11.666666666666666
B007817,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,495.68,0.0,none,5.454545454545454
B007818,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,204.41571428571427,0.0,none,7.738791423001949
B007819,5,0.058823529411764705,0.058823529411764705,0.02,199.324,0.2,none,6.517647058823529
B007820,3,0.06666666666666667,0.06666666666666667,0.06521739130434782,317.72999999999996,0.0,none,5.971014492753623
B007821,10,0.18181818181818182,0.045454545454545456,0.05,150.26600000000002,0.7,none,21.636363636363637
B007822,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,38.69,0.0,none,7.597402597402597
B007823,6,0.05555555555555555,0.1111111111111111,0.019230769230769232,64.86666666666666,0.16666666666666666,none,7.6068376068376065
B007824,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,72.68,0.0,none,5.86080586080586
B007825,9,0.14285714285714285,0.047619047619047616,0.05172413793103448,147.52666666666667,0.5555555555555556,none,13.732895457033386
B007826,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,275.4066666666667,0.3333333333333333,none,8.434782608695652
B007827,4,0.0625,0.125,0.020833333333333332,158.53,0.0,none,6.666666666666667
B007828,23,0.11428571428571428,0.11428571428571428,0.12790697674418605,239.3808695652174,0.17391304347826086,high_chargeback_frequency|high_velocity_high_risk,17.29726996966633
B007829,11,0.13043478260869565,0.043478260869565216,0.11290322580645161,217.8318181818182,0.5454545454545454,high_chargeback_frequency,19.23434910110927
B007830,12,0.041666666666666664,0.08333333333333333,0.078125,68.66916666666667,0.5,none,15.729166666666668
B007831,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,250.17000000000002,0.0,none,5.454545454545454
B007832,10,0.045454545454545456,0.13636363636363635,0.05,113.231,0.4,none,15.90909090909091
B007833,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,39.97,0.6666666666666666,none,14.43478260869565
B007834,5,0.058823529411764705,0.058823529411764705,0.06,93.072,0.2,none,7.31764705882353
B007835,3,0.06666666666666667,0.06666666666666667,0.06521739130434782,180.65,0.6666666666666666,none,12.63768115942029
B007836,5,0.17647058823529413,0.11764705882352941,0.02,218.92799999999997,0.2,none,12.98823529411765
B007837,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,57.76,0.0,none,5.86080586080586
