seller_id,current_period,margin_fragility_score,margin_fragility_tier,main_risk_driver,recommended_action
S01077,2026-02,42.34014714955349,Moderate,dispute_value_risk,reduce subsidy exposure
S01078,2026-02,34.543394096237904,Moderate,refund_value_risk,reduce subsidy exposure
S01079,2026-02,22.629903942464157,Low,negative_margin_share,monitor only
S01080,2026-02,31.62569994738709,Moderate,negative_margin_share,reduce subsidy exposure
S01081,2026-02,43.10168698259034,Moderate,refund_value_risk,reduce subsidy exposure
S01082,2026-02,41.05703123041665,Moderate,negative_margin_share,reduce subsidy exposure
S01083,2026-02,31.33005946108009,Moderate,refund_value_risk,reduce subsidy exposure
S01084,2026-02,32.1058984680847,Moderate,negative_margin_share,reduce subsidy exposure
S01085,2026-02,55.82383134773978,High,refund_value_risk,reduce subsidy exposure
S01086,2026-02,36.36862240047559,Moderate,negative_margin_share,reduce subsidy exposure
S01087,2026-02,27.70687996263358,Low,negative_margin_share,monitor only
S01088,2026-02,54.50980578772572,Moderate,negative_margin_share,reduce subsidy exposure
S01089,2026-02,32.698118782620284,Moderate,refund_value_risk,reduce subsidy exposure
S01090,2026-02,42.62607895224997,Moderate,negative_margin_share,reduce subsidy exposure
S01091,2026-02,35.64730387920336,Moderate,negative_margin_share,reduce subsidy exposure
S01092,2026-02,30.726054969196113,Moderate,negative_margin_share,reduce subsidy exposure
S01093,2026-02,34.565834108827964,Moderate,negative_margin_share,reduce subsidy exposure
S01094,2026-02,59.84968633522287,High,negative_margin_share,reduce subsidy exposure
S01095,2026-02,36.25179780515922,Moderate,negative_margin_share,reduce subsidy exposure
S01096,2026-02,41.893058042111996,Moderate,negative_margin_share,reduce subsidy exposure
S01097,2026-02,46.17776201386286,Moderate,negative_margin_share,reduce subsidy exposure
S01098,2026-02,29.94349775659113,Low,negative_margin_share,monitor only
S01099,2026-02,58.96780305162867,High,negative_margin_share,reduce subsidy exposure
S01100,2026-02,28.78176183479218,Low,refund_value_risk,monitor only
S01101,2026-02,52.119155122292504,Moderate,negative_margin_share,reduce subsidy exposure
S01102,2026-02,50.53751312320814,Moderate,negative_margin_share,reduce subsidy exposure
S01103,2026-02,37.63546949225262,Moderate,negative_margin_share,reduce subsidy exposure
S01104,2026-02,36.69723936815514,Moderate,negative_margin_share,reduce subsidy exposure
S01105,2026-02,32.62213101619455,Moderate,negative_margin_share,reduce subsidy exposure
S01106,2026-02,54.94584571563013,Moderate,negative_margin_share,reduce subsidy exposure
S01107,2026-02,43.477236232587764,Moderate,negative_margin_share,reduce subsidy exposure
S01108,2026-02,21.547875786352556,Low,negative_margin_share,monitor only
S01109,2026-02,27.906002420291912,Low,negative_margin_share,monitor only
S01110,2026-02,24.329724181903813,Low,negative_margin_share,monitor only
S01111,2026-02,48.33428337192295,Moderate,negative_margin_share,reduce subsidy exposure
S01112,2026-02,50.977555288708224,Moderate,negative_margin_share,reduce subsidy exposure
S01113,2026-02,24.461246183552696,Low,negative_margin_share,monitor only
S01114,2026-02,31.044534525094488,Moderate,refund_value_risk,reduce subsidy exposure
S01115,2026-02,40.137959058451365,Moderate,negative_margin_share,reduce subsidy exposure
S01116,2026-02,20.090469025160793,Low,dispute_value_risk,monitor only
S01117,2026-02,16.881529786349965,Low,negative_margin_share,monitor only
S01118,2026-02,53.868222321017676,Moderate,negative_margin_share,reduce subsidy exposure
S01119,2026-02,73.23319540466287,High,negative_margin_share,reduce subsidy exposure
S01120,2026-02,28.499568722789277,Low,refund_value_risk,monitor only
S01121,2026-02,46.218412963971886,Moderate,negative_margin_share,reduce subsidy exposure
S01122,2026-02,21.45057326830339,Low,negative_margin_share,monitor only
S01123,2026-02,36.01229482087654,Moderate,negative_margin_share,reduce subsidy exposure
S01124,2026-02,35.87936421102501,Moderate,negative_margin_share,reduce subsidy exposure
S01125,2026-02,31.201443143395156,Moderate,negative_margin_share,reduce subsidy exposure
S01126,2026-02,38.28492388237426,Moderate,negative_margin_share,reduce subsidy exposure
S01127,2026-02,36.89852033887052,Moderate,negative_margin_share,reduce subsidy exposure
S01128,2026-02,37.04220762090668,Moderate,negative_margin_share,reduce subsidy exposure
S01129,2026-02,39.63842199034879,Moderate,negative_margin_share,reduce subsidy exposure
S01130,2026-02,41.12978075992089,Moderate,negative_margin_share,reduce subsidy exposure
S01131,2026-02,44.68547285387078,Moderate,negative_margin_share,reduce subsidy exposure
S01132,2026-02,33.553559536600865,Moderate,negative_margin_share,reduce subsidy exposure
S01133,2026-02,60.785820991311404,High,negative_margin_share,reduce subsidy exposure
S01134,2026-02,42.5024831239705,Moderate,negative_margin_share,reduce subsidy exposure
S01135,2026-02,32.52094643351882,Moderate,negative_margin_share,reduce subsidy exposure
S01136,2026-02,45.588113885631216,Moderate,negative_margin_share,reduce subsidy exposure
S01137,2026-02,28.64849650016423,Low,negative_margin_share,monitor only
S01138,2026-02,37.485381003699636,Moderate,negative_margin_share,reduce subsidy exposure
S01139,2026-02,37.55552485834669,Moderate,negative_margin_share,reduce subsidy exposure
S01140,2026-02,35.61801986388757,Moderate,negative_margin_share,reduce subsidy exposure
S01141,2026-02,43.460384863324194,Moderate,negative_margin_share,reduce subsidy exposure
S01142,2026-02,12.927459112606618,Low,dispute_value_risk,monitor only
S01143,2026-02,44.43235062804848,Moderate,negative_margin_share,reduce subsidy exposure
S01144,2026-02,53.75249473277252,Moderate,negative_margin_share,reduce subsidy exposure
S01145,2026-02,49.32508137562514,Moderate,refund_value_risk,reduce subsidy exposure
S01146,2026-02,36.6478762187674,Moderate,negative_margin_share,reduce subsidy exposure
S01147,2026-02,29.75051403874785,Low,refund_value_risk,monitor only
S01148,2026-02,41.5865421405551,Moderate,negative_margin_share,reduce subsidy exposure
S01149,2026-02,37.265508400220625,Moderate,negative_margin_share,reduce subsidy exposure
S01150,2026-02,31.307649831306716,Moderate,negative_margin_share,reduce subsidy exposure
S01151,2026-02,50.108346822650795,Moderate,refund_value_risk,reduce subsidy exposure
S01152,2026-02,36.33280990350093,Moderate,negative_margin_share,reduce subsidy exposure
S01153,2026-02,45.48466615063699,Moderate,negative_margin_share,reduce subsidy exposure
S01154,2026-02,56.843373136679844,High,negative_margin_share,reduce subsidy exposure
S01155,2026-02,38.280121626600184,Moderate,negative_margin_share,reduce subsidy exposure
S01156,2026-02,49.43697750648273,Moderate,refund_value_risk,reduce subsidy exposure
S01157,2026-02,39.70503390633857,Moderate,negative_margin_share,reduce subsidy exposure
S01158,2026-02,49.25718674580481,Moderate,refund_value_risk,reduce subsidy exposure
S01159,2026-02,50.32094976261226,Moderate,negative_margin_share,reduce subsidy exposure
S01160,2026-02,47.6074151388347,Moderate,negative_margin_share,reduce subsidy exposure
S01161,2026-02,51.52492398697717,Moderate,negative_margin_share,reduce subsidy exposure
S01162,2026-02,30.777178359082807,Moderate,negative_margin_share,reduce subsidy exposure
S01163,2026-02,31.937081956813742,Moderate,negative_margin_share,reduce subsidy exposure
S01164,2026-02,42.775665443914725,Moderate,negative_margin_share,reduce subsidy exposure
S01165,2026-02,20.747844965255343,Low,refund_value_risk,monitor only
S01166,2026-02,51.0014387258652,Moderate,negative_margin_share,reduce subsidy exposure
S01167,2026-02,45.887877094189086,Moderate,negative_margin_share,reduce subsidy exposure
S01168,2026-02,41.84933469463576,Moderate,negative_margin_share,reduce subsidy exposure
S01169,2026-02,50.78838896483988,Moderate,refund_value_risk,reduce subsidy exposure
S01170,2026-02,64.17464458870774,High,negative_margin_share,reduce subsidy exposure
S01171,2026-02,24.634316219349703,Low,negative_margin_share,monitor only
S01172,2026-02,29.675842413211587,Low,negative_margin_share,monitor only
S01173,2026-02,52.53867130842037,Moderate,negative_margin_share,reduce subsidy exposure
S01174,2026-02,29.28460386278358,Low,negative_margin_share,monitor only
S01175,2026-02,36.53492710680311,Moderate,negative_margin_share,reduce subsidy exposure
S01176,2026-02,30.911032161651825,Moderate,negative_margin_share,reduce subsidy exposure
S01177,2026-02,37.161507797402905,Moderate,negative_margin_share,reduce subsidy exposure
S01178,2026-02,49.48730641123634,Moderate,negative_margin_share,reduce subsidy exposure
S01179,2026-02,88.44937866325695,Critical,negative_margin_share,reduce subsidy exposure
S01180,2026-02,41.0483115580305,Moderate,negative_margin_share,reduce subsidy exposure
S01181,2026-02,32.68400820232336,Moderate,negative_margin_share,reduce subsidy exposure
S01182,2026-02,33.312196596996124,Moderate,negative_margin_share,reduce subsidy exposure
S01183,2026-02,34.482942038905996,Moderate,negative_margin_share,reduce subsidy exposure
S01184,2026-02,37.37048731727226,Moderate,negative_margin_share,reduce subsidy exposure
S01185,2026-02,44.962596543744354,Moderate,negative_margin_share,reduce subsidy exposure
S01186,2026-02,50.07246235062079,Moderate,negative_margin_share,reduce subsidy exposure
S01187,2026-02,18.882575805081103,Low,negative_margin_share,monitor only
S01188,2026-02,35.415175822602066,Moderate,negative_margin_share,reduce subsidy exposure
S01189,2026-02,41.36127128161783,Moderate,negative_margin_share,reduce subsidy exposure
S01190,2026-02,33.23329074366083,Moderate,negative_margin_share,reduce subsidy exposure
S01191,2026-02,37.90834777851916,Moderate,negative_margin_share,reduce subsidy exposure
S01192,2026-02,20.670421180190775,Low,negative_margin_share,monitor only
S01193,2026-02,37.63135760706421,Moderate,dispute_value_risk,reduce subsidy exposure
S01194,2026-02,45.746857587841134,Moderate,refund_value_risk,reduce subsidy exposure
S01195,2026-02,17.713122859695876,Low,refund_value_risk,monitor only
S01196,2026-02,52.26159625863388,Moderate,negative_margin_share,reduce subsidy exposure
S01197,2026-02,59.277694350565845,High,negative_margin_share,reduce subsidy exposure
S01198,2026-02,40.11956304344375,Moderate,negative_margin_share,reduce subsidy exposure
S01199,2026-02,35.074807769861515,Moderate,refund_value_risk,reduce subsidy exposure
S01200,2026-02,26.914047333445748,Low,negative_margin_share,monitor only
